ID,LabID,LongID,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,SO2,Cl,Total,SiO2_n,TiO2_n,Al2O3_n,FeO_n,MnO_n,MgO_n,CaO_n,Na2O_n,K2O_n,P2O5_n,SO2_n,Cl_n,Total_n,Type,TAS_Class,Group,Eruption_ID,Magma,Volcano
SAM-695,PZ2_MB1-93_21W_6,SAM-695_PZ2_MB1-93_21W_6_MB1_Burney,73.3858,0.3163,13.0436,1.5681,0.0262,0.3897,1.9623,4.8632,1.5121,0.0648,0,0.2597,97.3918,75.35110759,0.324770669,13.39291398,1.610094484,0.026901649,0.400136356,2.014851353,4.993438873,1.552594777,0.066535376,0,0.266654893,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-697,PZ2_MB1-93_21W_10,SAM-697_PZ2_MB1-93_21W_10_MB1_Burney,72.5986,0.2428,12.5258,1.4809,0.0119,0.31,1.6955,4.7336,1.6092,0.0199,0,0.3025,95.5307,75.99504662,0.254159134,13.11180594,1.550182297,0.012456729,0.324503013,1.774822125,4.955056333,1.684484674,0.020831,0,0.316652134,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-698,PZ2_MB1-93_21W_13,SAM-698_PZ2_MB1-93_21W_13_MB1_Burney,72.8736,0.3267,12.2622,1.3224,0.039,0.3045,1.6785,4.6503,1.5951,0.007,0,0.2007,95.26,76.49968507,0.34295612,12.87234936,1.388200714,0.040940584,0.31965148,1.762019735,4.881692211,1.674469872,0.00734831,0,0.210686542,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-700,PZ2_MB1-93_21W_18,SAM-700_PZ2_MB1-93_21W_18_MB1_Burney,74.7427,0.2663,13.2976,1.536,0.0449,0.3916,1.9752,4.438,1.5968,0.0445,0,0.2425,98.5761,75.82233422,0.270146618,13.48967955,1.558187025,0.045548566,0.397256536,2.003731128,4.50210548,1.619865261,0.045142788,0,0.246002834,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-701,PZ2_MB1-93_21W_20,SAM-701_PZ2_MB1-93_21W_20_MB1_Burney,73.3302,0.2158,12.3893,1.4577,0,0.3471,1.7487,4.6425,1.626,0.0789,0,0.2463,96.0825,76.32003747,0.224598652,12.89443967,1.517133713,0,0.361252049,1.819998439,4.831785185,1.692295683,0.082116931,0,0.256342206,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-702,PZ2_MB1-93_21W_22,SAM-702_PZ2_MB1-93_21W_22_MB1_Burney,73.0879,0.2606,12.3414,1.5731,0.0406,0.402,1.8221,4.5957,1.6363,0.0158,0,0.1988,95.9743,76.15361612,0.271531024,12.85906748,1.63908463,0.042302992,0.418862133,1.898529085,4.788469413,1.704935592,0.016462741,0,0.207138786,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-704,PZ2_MB1-93_21W_24,SAM-704_PZ2_MB1-93_21W_24_MB1_Burney,73.5266,0.2352,12.6038,1.4279,0.022,0.3116,1.6036,4.6761,1.5463,0.0292,0,0.2313,96.2136,76.42017345,0.244456085,13.09981125,1.484093725,0.02286579,0.323862739,1.666708241,4.860123725,1.607153251,0.03034914,0,0.240402604,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-705,PZ2_MB1-93_21W_25,SAM-705_PZ2_MB1-93_21W_25_MB1_Burney,73.0272,0.2154,12.6191,1.4907,0.0338,0.3708,1.8231,4.5618,1.5434,0.0682,0,0.2038,95.9573,76.10385036,0.224474845,13.15074518,1.553503485,0.035224001,0.386421877,1.899907563,4.753989535,1.608423747,0.071073279,0,0.212386134,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-706,PZ2_MB1-93_21W_27,SAM-706_PZ2_MB1-93_21W_27_MB1_Burney,74.0712,0.2376,12.6527,1.489,0.0237,0.3275,1.675,4.5459,1.5323,0.0538,0,0.208,96.8167,76.50663574,0.245412207,13.06871645,1.537957811,0.024479248,0.338268088,1.730073427,4.695367638,1.5826815,0.055568926,0,0.214838969,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-707,PZ2_MB1-93_21W_29,SAM-707_PZ2_MB1-93_21W_29_MB1_Burney,75.0107,0.2401,12.462,1.258,0.0736,0.2793,1.6434,4.773,1.6299,0.031,0,0.2389,97.6399,76.82381895,0.24590357,12.76322487,1.28840771,0.07537902,0.286051092,1.683123395,4.888370431,1.66929708,0.031749316,0,0.244674564,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-709,PZ2_MB1-93_21W_31,SAM-709_PZ2_MB1-93_21W_31_MB1_Burney,73.2118,0.2885,12.5253,1.47,0,0.3578,1.6745,4.7852,1.5569,0.0041,0,0.2253,96.0994,76.18341009,0.300209991,13.0336922,1.529666158,0,0.372322824,1.742466654,4.979427551,1.620093362,0.004266416,0,0.234444752,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-710,PZ2_MB1-93_21W_32,SAM-710_PZ2_MB1-93_21W_32_MB1_Burney,73.2946,0.217,12.525,1.5731,0,0.3619,1.735,4.5195,1.5843,0.0386,0,0.2418,96.0908,76.27639691,0.225828071,13.03454649,1.637097412,0,0.376622944,1.8055838850000001,4.703363902,1.648753054,0.040170339,0,0.251636993,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-712,PZ2_MB1-TOM_GOLD_4,SAM-712_PZ2_MB1-TOM_GOLD_4_MB1_Burney,73.2508,0.2466,13.0897,1.3128,0.0127,0.3235,2.0907,4.6001,1.3837,0.0334,0,0.209,96.553,75.86589749,0.255403768,13.55701014,1.359667747,0.013153398,0.335049144,2.165339244,4.764326329,1.43309892,0.0345924,0,0.216461425,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-714,PZ2_MB1-TOM_GOLD_7,SAM-714_PZ2_MB1-TOM_GOLD_7_MB1_Burney,72.9729,0.26,12.4178,1.3111,0.0042,0.3246,1.7447,4.594,1.5551,0.0199,0,0.2566,95.4609,76.4427111,0.272362821,13.00825783,1.373441901,0.004399707,0.340034506,1.827659282,4.812441534,1.629043933,0.020846231,0,0.268801153,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-715,PZ2_MB1-TOM_GOLD_8,SAM-715_PZ2_MB1-TOM_GOLD_8_MB1_Burney,74.0059,0.2605,13.0696,1.5985,0.0228,0.3524,1.835,4.8702,1.6296,0.0397,0,0.2116,97.8958,75.59660374,0.266099261,13.35052168,1.632858611,0.02329007,0.359974585,1.874442009,4.974881456,1.664627083,0.040553323,0,0.21614819,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-716,PZ2_MB1-TOM_GOLD_10,SAM-716_PZ2_MB1-TOM_GOLD_10_MB1_Burney,74.3933,0.228,12.808,1.3724,0,0.3196,1.8081,4.9199,1.5811,0.0228,0,0.2546,97.7078,76.13854779,0.233348822,13.1084724,1.404596153,0,0.327097734,1.850517564,5.035319596,1.618192202,0.023334882,0,0.260572851,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-717,PZ2_MB1-TOM_GOLD_11,SAM-717_PZ2_MB1-TOM_GOLD_11_MB1_Burney,72.5992,0.2613,12.8424,1.4953,0.0835,0.3341,1.8748,4.5709,1.5348,0.056,0,0.2218,95.8741,75.72347485,0.272544931,13.39506707,1.559649582,0.087093386,0.348477848,1.955481199,4.767606684,1.600849447,0.058409936,0,0.231345066,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-718,PZ2_MB1-TOM_GOLD_12,SAM-718_PZ2_MB1-TOM_GOLD_12_MB1_Burney,74.1363,0.2196,12.9603,1.2053,0.0025,0.3328,1.6814,4.6278,1.5214,0.0287,0,0.2473,96.9634,76.45802437,0.226477207,13.36617734,1.243046345,0.002578292,0.343222288,1.734056355,4.772728679,1.56904564,0.029598797,0,0.255044687,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-719,PZ2_MB1-TOM_GOLD_14,SAM-719_PZ2_MB1-TOM_GOLD_14_MB1_Burney,74.5373,0.2832,12.5882,1.4269,0.0819,0.326,1.7299,4.5153,1.7248000000000001,0.0292,0,0.2166,97.4593,76.4804385,0.290582838,12.91636611,1.464098347,0.084035079,0.334498606,1.774997358,4.633010908,1.769764404,0.029961225,0,0.22224662,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-720,PZ2_MB1-TOM_GOLD_15,SAM-720_PZ2_MB1-TOM_GOLD_15_MB1_Burney,74.7442,0.2436,12.8599,1.6283,0.0423,0.3519,1.7714,4.621,1.612,0.0134,0,0.2289,98.1169,76.1787215,0.248275272,13.1067125,1.659551005,0.043111839,0.35865381,1.805397439,4.709688137,1.642938169,0.013657178,0,0.233293143,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-721,PZ2_MB1-TOM_GOLD_16,SAM-721_PZ2_MB1-TOM_GOLD_16_MB1_Burney,73.7859,0.2709,12.8578,1.5561,0.1248,0.3744,1.8441,4.7459,1.547,0.0245,0,0.2307,97.3621,75.7850334,0.278239685,13.20616544,1.598260514,0.128181294,0.384543883,1.894063501,4.874484014,1.588913961,0.025163796,0,0.236950518,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-722,PZ2_MB1-TOM_GOLD_18,SAM-722_PZ2_MB1-TOM_GOLD_18_MB1_Burney,73.6758,0.2388,12.8089,1.4212,0.0735,0.3952,1.8798,4.6236,1.5623,0.0642,0,0.2192,96.9625,75.98380817,0.246280779,13.21015857,1.465721284,0.075802501,0.40758025,1.938687637,4.768441408,1.611241459,0.066211164,0,0.226066778,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-723,PZ2_MB1-TOM_GOLD_19,SAM-723_PZ2_MB1-TOM_GOLD_19_MB1_Burney,72.8854,0.2461,12.5693,1.4227,0.0042,0.3162,1.7211,4.3901,1.6205,0.0251,0,0.2365,95.4372,76.37001086,0.257865906,13.17023131,1.490718504,0.0044008,0.331317348,1.803384844,4.599988265,1.697975213,0.026300017,0,0.247806935,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-724,PZ2_MB1-TOM_GOLD_20,SAM-724_PZ2_MB1-TOM_GOLD_20_MB1_Burney,73.8507,0.2667,12.7493,1.5683,0,0.3437,1.7999,4.3723,1.6626,0.0432,0,0.2425,96.8992,76.21394191,0.27523447,13.15728097,1.618486014,0,0.354698491,1.857497276,4.512214755,1.715803639,0.044582411,0,0.250260064,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-726,PZ2_MB1-TOM_GOLD_23,SAM-726_PZ2_MB1-TOM_GOLD_23_MB1_Burney,73.9521,0.2776,12.7161,1.4342,0.0507,0.3824,1.8532,4.6334,1.5324,0.014,0,0.2086,97.0547,76.19630992,0.286024273,13.101993,1.477723387,0.052238583,0.394004618,1.909438698,4.774008884,1.578903443,0.014424855,0,0.214930343,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-727,PZ2_MB1-TOM_GOLD_25,SAM-727_PZ2_MB1-TOM_GOLD_25_MB1_Burney,74.2446,0.2877,12.6801,1.6278,0.0313,0.3368,1.7871,4.5943,1.6122,0.0725,0,0.2489,97.5233,76.13011455,0.295006424,13.0021236,1.66913958,0.032094894,0.345353367,1.83248516,4.710976761,1.653143403,0.074341209,0,0.25522106,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-728,PZ2_MB1-TOM_GOLD_26,SAM-728_PZ2_MB1-TOM_GOLD_26_MB1_Burney,74.6284,0.2805,12.6984,1.5639,0,0.3677,1.8785,4.8469,1.6123,0.0462,0,0.2451,98.1679,76.02118411,0.28573495,12.93538927,1.593086946,0,0.374562357,1.913558302,4.937357324,1.642390231,0.047062227,0,0.249674283,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-729,PZ2_MB1-TOM_GOLD_27,SAM-729_PZ2_MB1-TOM_GOLD_27_MB1_Burney,73.4697,0.304,12.4056,1.4646,0.0755,0.3639,1.7439,4.3897,1.5794,0,0,0.2282,96.0245,76.51141115,0.316585871,12.91920291,1.525235747,0.078625767,0.378965785,1.816099016,4.571437498,1.64478857,0,0,0.237647684,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-730,PZ2_MB1-TOM_GOLD_29,SAM-730_PZ2_MB1-TOM_GOLD_29_MB1_Burney,72.8997,0.2695,12.5578,1.4822,0.0322,0.3278,1.6454,4.7761,1.6794,0.0439,0,0.2459,95.9599,75.96892035,0.280846479,13.08650801,1.544603527,0.033555683,0.341601023,1.714674567,4.977183178,1.750106034,0.045748276,0,0.256252872,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-731,PZ2_MB1-TOM_GOLD_30,SAM-731_PZ2_MB1-TOM_GOLD_30_MB1_Burney,74.2651,0.244,12.7556,1.5721,0.1075,0.3429,1.7386,4.6477,1.7004,0.0187,0,0.2473,97.6399,76.0601967,0.249897839,13.06392161,1.610099969,0.110098433,0.351188397,1.780624519,4.760041745,1.741501169,0.019152007,0,0.253277605,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-732,PZ1_MB2-90_16_5,SAM-732_PZ1_MB2-90_16_5_MB2_Burney,73.1057,0.2328,12.4593,1.3736,0.0262,0.3211,1.5938,4.7752,1.5509,6e-4,0,0.2389,95.6781,76.40797633,0.243315869,13.02210224,1.435647238,0.027383487,0.33560449,1.665793949,4.990901784,1.620956102,6.27103e-4,0,0.249691413,100,Acid,Rhyolite,SAM,MB2,0,Burney
SAM-733,PZ1_MB2-90_16_9,SAM-733_PZ1_MB2-90_16_9_MB2_Burney,75.0427,0.223,11.8119,0.9658,0,0.2437,1.4755,4.4053,1.6561,0.0894,0,0.2434,96.1568,78.04201055,0.231912876,12.28399864,1.004401145,0,0.253440214,1.534472861,4.58137126,1.722291091,0.092973144,0,0.253128224,100,Acid,Rhyolite,SAM,MB2,0,Burney
SAM-734,PZ1_MB2-90_16_11,SAM-734_PZ1_MB2-90_16_11_MB2_Burney,74.5602,0.284,13.0524,1.3886,0,0.3551,1.6219,4.9388,1.6805,0.025,0,0.1825,98.089,76.0128047,0.289532975,13.30669086,1.415653131,0,0.362018167,1.653498354,5.035019217,1.713240017,0.025487058,0,0.186055521,100,Acid,Rhyolite,SAM,MB2,0,Burney
SAM-735,PZ1_MB2-90_16_12,SAM-735_PZ1_MB2-90_16_12_MB2_Burney,74.929,0.22,12.4911,1.2093,0.0067,0.2689,1.5436,4.9262,1.6589,0.0332,0,0.2307,97.5176,76.83638646,0.225600302,12.80907241,1.240083841,0.006870555,0.275745096,1.582893755,5.051600942,1.701128822,0.034045136,0,0.23657268,100,Acid,Rhyolite,SAM,MB2,0,Burney
SAM-736,PZ1_MB2-90_16_14,SAM-736_PZ1_MB2-90_16_14_MB2_Burney,75.2016,0.2458,13.1906,1.2682,0.0355,0.2851,1.8025,4.7185,1.5049,0.0222,0,0.1407,98.4156,76.4122761,0.249757152,13.40295644,1.288616845,0.036071517,0.289689846,1.83151858,4.794463479,1.529127496,0.022557399,0,0.14296514,100,Acid,Rhyolite,SAM,MB2,0,Burney
SAM-737,PZ1_MB2-90_16_15,SAM-737_PZ1_MB2-90_16_15_MB2_Burney,76.4945,0.243,12.8328,1.343,0,0.3324,1.5886,4.614,1.5657,0.0659,0,0.2112,99.2911,77.0406411,0.244734926,12.92442122,1.3525885,0,0.334773207,1.599941989,4.646942173,1.576878492,0.0663705,0,0.212707886,100,Acid,Rhyolite,SAM,MB2,0,Burney
SAM-738,PZ1_MB2-90_16_17,SAM-738_PZ1_MB2-90_16_17_MB2_Burney,70.84,0.1524,14.3067,1.0302,0.0666,0.2285,2.623,4.9488,1.3132,0.0087,0,0.198,95.7161,74.01053741,0.159220863,14.94701518,1.076307957,0.069580771,0.238726818,2.740395816,5.170290056,1.371973994,0.00908938,0,0.206861751,100,Acid,Rhyolite,SAM,MB2,0,Burney
SAM-739,PZ1_MB2-90_16_19,SAM-739_PZ1_MB2-90_16_19_MB2_Burney,75.6846,0.2302,12.2222,1.2508,0.016,0.3205,1.4786,4.4835,1.5875,0.0176,0,0.2168,97.5083,77.61862324,0.236082467,12.5345227,1.282762596,0.01640886,0.328689968,1.516383733,4.598070113,1.628066534,0.018049746,0,0.222340047,100,Acid,Rhyolite,SAM,MB2,0,Burney
SAM-740,MB2_90-07_2,SAM-740_MB2_90-07_2_MB2_Burney,76.6955,0.3013,12.6462,1.3641,0.0461,0.3362,1.5551,4.7614,1.7386,0.0387,0,0.1395,99.6227,76.98596806,0.30244111,12.69409482,1.369266242,0.046274594,0.337473287,1.560989614,4.7794328,1.745184581,0.038846568,0,0.140028327,100,Acid,Rhyolite,SAM,MB2,0,Burney
SAM-796,H2-Q_60-85_1,SAM-796_H2-Q_60-85_1_H2_Hudson,68.3239,0.71,15.1844,2.9845,0.2387,0.6307,1.5424,5.4652,3.6033,0.1603,0,0.1688,99.012200000000007,69.00553669,0.717083349,15.3358879,3.014275009,0.241081402,0.636992209,1.557787828,5.519723832,3.639248497,0.161899241,0,0.170484041,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-797,H2-Q_60-85_5,SAM-797_H2-Q_60-85_5_H2_Hudson,66.6507,0.5437,14.5819,2.5628,0.1584,0.4843,1.8191,5.7935,3.6478,0.1142,0,0.1628,96.5192,69.05434359,0.563307611,15.1077713,2.655223002,0.164112425,0.501765452,1.884702733,6.002432677,3.779351673,0.118318428,0,0.168671104,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-800,H2-Q_60-85_13,SAM-800_H2-Q_60-85_13_H2_Hudson,67.8354,0.6888,14.9153,3.1162,0.1574,0.608,1.4496,5.6184,3.3907,0.1479,0,0.1547,98.0824,69.16164368,0.702266666,15.20690766,3.17712454,0.160477313,0.619886952,1.477940997,5.728244823,3.456991264,0.150791579,0,0.157724526,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-801,H2-Q_60-85_14,SAM-801_H2-Q_60-85_14_H2_Hudson,66.4196,0.6746,14.5612,2.9486,0.0238,0.6192,1.4248,5.4333,3.4223,0.0937,0,0.1706,95.7917,69.33753133,0.70423638,15.20089945,3.07813725,0.024845576,0.646402559,1.487394002,5.671994547,3.572647735,0.097816408,0,0.178094762,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-802,H2-Q_60-85_18,SAM-802_H2-Q_60-85_18_H2_Hudson,68.8394,0.6352,15.2548,2.8553,0.0963,0.5779,1.5575,5.6923,3.6573,0.138,0,0.1842,99.4882,69.1935325,0.638467678,15.33327571,2.869988602,0.096795399,0.580872908,1.565512292,5.721583062,3.676114353,0.138709917,0,0.185147585,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-803,H2-Q_60-85_20,SAM-803_H2-Q_60-85_20_H2_Hudson,68.3033,0.7028,15.1314,3.0735,0.0687,0.6271,1.4921,5.585,3.5653,0.1008,0,0.1876,98.8376,69.10659506,0.711065424,15.30935595,3.109646531,0.069507961,0.634475139,1.50964815,5.650683546,3.607230447,0.101985479,0,0.189806309,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-806,H2-Q_60-85_28,SAM-806_H2-Q_60-85_28_H2_Hudson,67.2615,0.5981,14.4402,2.5952,0.1566,0.5581,1.3271,5.405,3.5926,0.0917,0,0.1489,96.175,69.93657395,0.621887185,15.01450481,2.698414349,0.162828178,0.580296335,1.379880426,5.619963608,3.735482194,0.095347024,0,0.154821939,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-809,H2-E_0-30_6,SAM-809_H2-E_0-30_6_H2_Hudson,68.8368,0.7114,15.3339,3.0569,0.1111,0.6153,1.5304,5.7906,3.4056,0.0955,0,0.1588,99.6463,69.08113999,0.713925153,15.38832852,3.067750634,0.111494356,0.617484041,1.535832239,5.811154052,3.417688364,0.095838982,0,0.159363669,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-810,H2-E_0-30_7,SAM-810_H2-E_0-30_7_H2_Hudson,67.5935,0.792,14.8063,2.7976,0.1185,0.5868,1.4408,5.7432,3.5936,0.1346,0,0.1615,97.7684,69.13634671,0.810077694,15.14425929,2.861456258,0.121204806,0.600193928,1.473686795,5.874290671,3.675625253,0.137672295,0,0.165186297,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-812,H2-E_0-30_11,SAM-812_H2-E_0-30_11_H2_Hudson,66.3938,0.6579,14.607,2.7827,0.1353,0.5777,1.6761,5.6581,3.4478,0.0873,0,0.1902,96.2139,69.00645333,0.683788933,15.18179806,2.892201647,0.140624172,0.600432994,1.742055982,5.880751118,3.583473906,0.09073533,0,0.197684534,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-814,H2-E_0-30_16,SAM-814_H2-E_0-30_16_H2_Hudson,68.1117,0.7196,15.1468,2.6064,0.068,0.6129,1.4814,5.6708,3.6082,0.1387,0,0.1665,98.331,69.26777924,0.731813975,15.40389094,2.650639168,0.069154183,0.623302926,1.506544223,5.7670521,3.669443004,0.141054195,0,0.169326052,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-816,H2-E_0-30_18,SAM-816_H2-E_0-30_18_H2_Hudson,68.0052,0.6745,15.0502,2.9716,0.0936,0.5946,1.4726,5.6483,3.5433,0.1362,0,0.1515,98.3416,69.15201705,0.685874543,15.30400156,3.021712073,0.095178439,0.604627136,1.497433436,5.743551051,3.603053031,0.138496831,0,0.154054846,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-818,H2-E_0-30_20,SAM-818_H2-E_0-30_20_H2_Hudson,68.0643,0.6624,15.0342,2.8323,0.0132,0.6355,1.4975,6.0126,3.5094,0.1112,0,0.1508,98.5234,69.08440025,0.672327589,15.2595221,2.874748537,0.013397832,0.645024431,1.519943486,6.102712655,3.561996439,0.112866588,0,0.153060085,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-820,AVZ3-H2Q-60-85_4,SAM-820_AVZ3-H2Q-60-85_4_H2_Hudson,68.5647,0.6953,14.8789,2.8827,0.0842,0.6491,1.52,6.1603,3.5557,0.1128,0,0.14,99.2437,69.08720654,0.700598627,14.99228666,2.904668004,0.084841657,0.654046554,1.531583365,6.207245397,3.582796691,0.113659608,0,0.141066889,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-821,AVZ3-H2Q-60-85_5,SAM-821_AVZ3-H2Q-60-85_5_H2_Hudson,68.5962,0.7077,14.874,2.9734,0.0762,0.634,1.6219,5.8383,3.4775,0.1236,0,0.1857,99.1085,69.213236,0.714065897,15.00779449,3.000146304,0.076885434,0.639702952,1.636489302,5.89081663,3.508780781,0.124711806,0,0.187370407,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-823,AVZ3-H2Q-60-85_7,SAM-823_AVZ3-H2Q-60-85_7_H2_Hudson,68.4482,0.644,14.5968,2.5164,0.0885,0.5649,1.3795,6.0054,3.6524,0.0426,0,0.1812,98.1199,69.75975312,0.656339845,14.87649294,2.564617371,0.090195771,0.575724191,1.405932945,6.120470975,3.722384552,0.043416269,0,0.184672019,100,Acid,Rhyolite,SAM,H2,0,Hudson
SAM-875,AR-1B-1,SAM-875_AR-1B-1_MBX_Burney,75.61915036,0.180687,14.50356708,1.792000755,0.208784752,0.358810337,2.102101486,4.013261318,1.221636909,0,0,0,100,75.61915036,0.180687,14.50356708,1.792000755,0.208784752,0.358810337,2.102101486,4.013261318,1.221636909,0,0,0,100,Acid,Rhyolite,SAM,MBX,0,Burney
SAM-876,AR-1B-4,SAM-876_AR-1B-4_MBX_Burney,74.86280277,0.351688675,14.33878868,2.068433856,0.210321625,0.590182008,2.236752178,3.937224894,1.359666252,0.044139064,0,0,100,74.86280277,0.351688675,14.33878868,2.068433856,0.210321625,0.590182008,2.236752178,3.937224894,1.359666252,0.044139064,0,0,100,Acid,Rhyolite,SAM,MBX,0,Burney
SAM-877,AR-1B-5,SAM-877_AR-1B-5_MBX_Burney,78.23924922,0.20577302,13.03459343,1.186800463,0.114058786,0.25614983,1.117430783,3.976517906,1.837941051,0.031485507,0,0,100,78.23924922,0.20577302,13.03459343,1.186800463,0.114058786,0.25614983,1.117430783,3.976517906,1.837941051,0.031485507,0,0,100,Acid,Rhyolite,SAM,MBX,0,Burney
SAM-878,AR-1B-6,SAM-878_AR-1B-6_MBX_Burney,77.80735458,0.251178499,12.71857758,1.214374533,0.234509192,0.288244411,1.326504094,4.109760656,1.875348787,0.174147665,0,0,100,77.80735458,0.251178499,12.71857758,1.214374533,0.234509192,0.288244411,1.326504094,4.109760656,1.875348787,0.174147665,0,0,100,Acid,Rhyolite,SAM,MBX,0,Burney
SAM-879,AR-1B-7,SAM-879_AR-1B-7_MBX_Burney,78.50468257,0.131689065,13.07766551,0.823444585,0.114620176,0.222102453,1.203925638,3.772845156,2.033990882,0.115033967,0,0,100,78.50468257,0.131689065,13.07766551,0.823444585,0.114620176,0.222102453,1.203925638,3.772845156,2.033990882,0.115033967,0,0,100,Acid,Rhyolite,SAM,MBX,0,Burney
SAM-880,AR-1B-8,SAM-880_AR-1B-8_MBX_Burney,78.58318589,0.137865055,12.9020803,1.041403383,0.064128139,0.30163203,1.290291585,3.584073662,1.930737432,0.16460252,0,0,100,78.58318589,0.137865055,12.9020803,1.041403383,0.064128139,0.30163203,1.290291585,3.584073662,1.930737432,0.16460252,0,0,100,Acid,Rhyolite,SAM,MBX,0,Burney
SAM-881,AR-1B-9,SAM-881_AR-1B-9_MBX_Burney,79.13658758,0.077302055,12.6753726,0.969573911,0.035662015,0.228401806,1.042340912,3.877161881,1.869575972,0.088021274,0,0,100,79.13658758,0.077302055,12.6753726,0.969573911,0.035662015,0.228401806,1.042340912,3.877161881,1.869575972,0.088021274,0,0,100,Acid,Rhyolite,SAM,MBX,0,Burney
SAM-882,AR-1B-10,SAM-882_AR-1B-10_MBX_Burney,77.80558766,0.185365528,13.0589155,0.980627128,0.02477608,0.16857847,1.315761531,4.409838834,1.893701516,0.156847755,0,0,100,77.80558766,0.185365528,13.0589155,0.980627128,0.02477608,0.16857847,1.315761531,4.409838834,1.893701516,0.156847755,0,0,100,Acid,Rhyolite,SAM,MBX,0,Burney
SAM-883,AR-1D-1,SAM-883_AR-1D-1_MB1_Burney,77.98025549,0.123066796,12.7724496,1.189680192,0,0.241786404,1.171152895,4.326486169,2.132191748,0.062930708,0,0,100,77.98025549,0.123066796,12.7724496,1.189680192,0,0.241786404,1.171152895,4.326486169,2.132191748,0.062930708,0,0,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-884,AR-1D-2,SAM-884_AR-1D-2_MB1_Burney,78.35198585,0.25809822,12.62504548,1.019436143,0,0.221301085,1.329879585,4.12542537,2.041981904,0.026846361,0,0,100,78.35198585,0.25809822,12.62504548,1.019436143,0,0.221301085,1.329879585,4.12542537,2.041981904,0.026846361,0,0,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-885,AR-1D-3,SAM-885_AR-1D-3_MB1_Burney,78.21760638,0.101253881,12.73806353,1.229482365,0.080413474,0.217248538,1.285700634,4.178247495,1.951882041,0,0,0,99.99989834,78.2176859,0.101253984,12.73807648,1.229483615,0.080413555,0.217248758,1.285701941,4.178251742,1.951884026,0,0,0,100,Acid,Rhyolite,SAM,MB1,0,Burney
SAM-886,AR-1D-4,SAM-886_AR-1D-4_MB1_Burney,78.48553753,0.194305396,12.52959366,0.984962452,0.056693612,0.21415325,1.068323437,4.244387129,2.167996303,0.053945448,0,0,99.99989822,78.48561742,0.194305594,12.52960641,0.984963454,0.05669367,0.214153468,1.068324524,4.244391449,2.16799851,0.053945503,0,0,100,Acid,Rhyolite,SAM,MB1,0,Burney
