ID,LabID,LongID,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,SO2,Cl,Total,SiO2_n,TiO2_n,Al2O3_n,FeO_n,MnO_n,MgO_n,CaO_n,Na2O_n,K2O_n,P2O5_n,SO2_n,Cl_n,Total_n,Type,TAS_Class,Group,Eruption_ID,Magma,Volcano
NAP-695,CNT3-35,NAP-695_CNT3-35_T3_Deception,55.16074555,1.506838164,16.83127101,8.374059385,0.131168284,4.253129028,7.899772181,4.854359929,0.645228432,0,0,0,99.65657196,55.35083584,1.512030902,16.88927351,8.402917359,0.131620305,4.267785801,7.926995707,4.871088613,0.647451963,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-696,CNT3-36,NAP-696_CNT3-36_T3_Deception,55.17625475,1.604679924,16.39836686,8.486457378,0.136777618,4.46001507,8.227439883,4.610613779,0.600654403,0,0,0,99.70125966,55.34158238,1.609488114,16.44750218,8.511885814,0.137187452,4.473378857,8.252092211,4.624428813,0.602454177,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-697,CNT3-37,NAP-697_CNT3-37_T3_Deception,55.20822643,1.497095708,16.89127891,8.434966442,0.180722892,4.066008497,7.948010098,4.805217463,0.666550358,0,0,0,99.6980768,55.37541766,1.501629476,16.94243205,8.460510686,0.181270188,4.078321897,7.972079656,4.819769465,0.668568923,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-698,CNT3-38,NAP-698_CNT3-38_T3_Deception,55.21298859,1.428326044,16.83245602,8.246237596,0.16831338,4.272679872,7.843545802,4.994821518,0.721735091,0,0,0,99.72110392,55.36740612,1.432320731,16.87953238,8.269300351,0.168784112,4.284629536,7.865482324,5.008790839,0.723753612,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-699,CNT3-39,NAP-699_CNT3-39_T3_Deception,55.21716131,1.606943964,17.03064129,8.154730418,0.116456987,4.011826425,8.224076644,4.715543403,0.633964624,0,0,0,99.71134506,55.37700979,1.611595915,17.07994338,8.178337593,0.116794119,4.023440284,8.24788457,4.729194457,0.635799892,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-700,CNT3-40,NAP-700_CNT3-40_T3_Deception,55.22050711,1.532877574,16.56097586,8.201503387,0.172301791,4.147410317,8.099524649,5.084707314,0.681164352,0,0,0,99.70097236,55.38612694,1.537475049,16.61064629,8.226101705,0.172818566,4.159849417,8.123817108,5.099957597,0.683207331,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-701,CNT3-41,NAP-701_CNT3-41_T3_Deception,55.22880798,1.494903185,16.76939554,8.166081386,0.205559349,4.045647791,7.586593019,5.43629794,0.820408396,0,0,0,99.75369458,55.36517541,1.498594304,16.81080145,8.18624455,0.206066903,4.055637045,7.605325347,5.449720898,0.822434095,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-702,CNT3-42,NAP-702_CNT3-42_T3_Deception,55.24438823,1.530224244,16.62140482,8.323308495,0.174941575,4.058232905,7.848599387,5.184547925,0.664366356,0,0,0,99.65001394,55.43841496,1.535598625,16.67978173,8.352541225,0.175555996,4.072486038,7.876164866,5.202756849,0.666699713,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-703,CNT3-43,NAP-703_CNT3-43_T3_Deception,55.30698308,1.60874444,16.35774587,8.645393633,0.195459664,4.212510229,8.034202403,4.696298217,0.680665495,0,0,0,99.73800303,55.45226633,1.612970374,16.40071525,8.668103803,0.195973108,4.22357587,8.055307063,4.708634697,0.682453502,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-704,CNT3-44,NAP-704_CNT3-44_T3_Deception,55.31744029,1.524279552,16.48205469,8.346820264,0.208098722,4.247716452,8.112157929,4.806783054,0.657834009,0,0,0,99.70318497,55.48211956,1.528817311,16.53112154,8.371668635,0.208718229,4.260361847,8.136307714,4.821092782,0.659792372,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-705,CNT3-45,NAP-705_CNT3-45_T3_Deception,55.32774824,1.502070222,16.40988788,8.772440846,0.157937599,4.159594583,7.843259784,4.843755669,0.7156075,0,0,0,99.73230232,55.47625689,1.506102022,16.45393468,8.795987501,0.158361529,4.17075961,7.864312365,4.856757095,0.717528307,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-706,CNT3-46,NAP-706_CNT3-46_T3_Deception,55.34048866,1.573092602,16.34527775,8.39146521,0.232493381,4.249888923,8.120171744,4.771489002,0.631345964,0,0,0,99.65571324,55.53167687,1.578527263,16.4017468,8.420455724,0.233296591,4.264571278,8.148225004,4.78797336,0.633527114,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-707,CNT3-47,NAP-707_CNT3-47_T3_Deception,55.35173686,1.496034719,16.63725982,8.368776324,0.209046578,4.094465115,8.063770556,4.811269942,0.635600653,0,0,0,99.66796057,55.53613874,1.501018693,16.69268612,8.396656535,0.209743008,4.108105646,8.090634654,4.827298477,0.637718129,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-708,CNT3-48,NAP-708_CNT3-48_T3_Deception,55.39132022,1.781516294,15.42920911,9.126770849,0.211496724,4.386556932,7.663935603,4.966890814,0.715314332,0,0,0,99.67301088,55.57303801,1.787360769,15.47982646,9.156712302,0.212190564,4.400947551,7.689078052,4.983185287,0.717661006,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-709,CNT3-49,NAP-709_CNT3-49_T3_Deception,55.39293538,1.540368763,16.66240071,8.305861625,0.164470472,4.420246726,8.02060815,4.583278082,0.607718394,0,0,0,99.6978883,55.56079103,1.545036499,16.71289232,8.331030643,0.164968862,4.433641275,8.044912773,4.59716666,0.609559946,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-710,CNT3-50,NAP-710_CNT3-50_T3_Deception,55.41274331,1.510418694,16.84760011,8.082603967,0.142766725,4.10244383,7.997599389,4.970617092,0.616846474,0,0,0,99.68363959,55.58860365,1.515212225,16.9010684,8.108255276,0.143219816,4.115463528,8.022980924,4.986392063,0.618804125,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-711,CNT3-51,NAP-711_CNT3-51_T3_Deception,55.49591252,1.556672846,16.75242142,8.074068196,0.100370671,4.139517293,8.110857036,4.760084212,0.630356666,0,0,0,99.62026086,55.70745554,1.562606675,16.81627941,8.104845467,0.10075327,4.155296581,8.14177454,4.778229018,0.632759502,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-712,CNT3-52,NAP-712_CNT3-52_T3_Deception,55.56012341,1.554880779,16.77022363,8.182051303,0.132286977,4.112903882,8.073575982,4.525944529,0.69460839,0,0,0,99.60659888,55.77956083,1.561021856,16.83645844,8.214366713,0.132809451,4.129147997,8.105462964,4.543819968,0.69735178,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-713,CNT3-53,NAP-713_CNT3-53_T3_Deception,55.57893468,1.51795094,16.05201951,8.413417321,0.216236986,4.171963587,7.942008429,5.144621258,0.672112787,0,0,0,99.70926549,55.74099298,1.522377015,16.09882434,8.437949352,0.216867495,4.184128292,7.965165915,5.15962206,0.674072548,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-714,CNT3-54,NAP-714_CNT3-54_T3_Deception,55.59461654,1.460492168,16.46696484,8.564273721,0.172911311,4.286891666,7.879070471,4.6224889,0.693690322,0,0,0,99.74139994,55.738757,1.464278794,16.50965883,8.58647836,0.173359619,4.298006313,7.89949858,4.634473652,0.695488857,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-715,CNT3-55,NAP-715_CNT3-55_T3_Deception,55.82997044,1.492537313,16.5445898,8.168764815,0.114771079,4.10188551,7.769529818,4.940699898,0.677231492,0,0,0,99.63998017,56.03169566,1.497930159,16.60436882,8.19828025,0.115185771,4.11670647,7.797602735,4.958551668,0.679678469,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-716,CNT3-56,NAP-716_CNT3-56_T3_Deception,55.89549454,1.586412399,16.56944743,8.147606043,0.131053247,4.108596373,7.814473829,4.623455756,0.743662933,0,0,0,99.62020255,56.10859355,1.592460524,16.63261769,8.178668417,0.131552881,4.124260209,7.844266152,4.641082469,0.746498114,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-717,CNT3-57,NAP-717_CNT3-57_T3_Deception,55.89670567,2.692321335,14.01081388,11.25261606,0.200264519,3.170077886,6.35789175,4.939013576,0.958553555,0,0,0,99.47825823,56.1898717,2.706441974,14.08429754,11.31163357,0.201314863,3.186704254,6.391237506,4.964917625,0.963580959,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3,1,Deception
NAP-718,CNT3-58,NAP-718_CNT3-58_T3_Deception,55.93442523,2.731065387,13.81338362,11.19789528,0.185126045,3.158092168,6.438452687,5.045039565,1.059354898,0,0,0,99.56283488,56.1800247,2.743057076,13.87403607,11.24706352,0.185938905,3.171958865,6.466722944,5.067191559,1.064006362,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3,1,Deception
NAP-719,CNT3-59,NAP-719_CNT3-59_T3_Deception,56.04079018,1.522796551,16.40492698,8.749525624,0.234331324,3.997608739,7.248764583,4.67183413,0.7941965,0,0,0,99.66477461,56.22928502,1.527918522,16.46010543,8.778954911,0.235119505,4.011054813,7.273146016,4.687547981,0.796867803,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-720,CNT3-60,NAP-720_CNT3-60_T3_Deception,56.27131205,2.735538598,14.13354766,10.71653661,0.263289175,2.988049854,6.555541185,4.875417516,1.009223846,0,0,0,99.5484565,56.52655403,2.747946773,14.19765625,10.76514593,0.264483432,3.001603399,6.585276573,4.897532004,1.013801601,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3,1,Deception
NAP-721,CNT3-61,NAP-721_CNT3-61_T3_Deception,56.40831053,1.600804324,16.43679191,8.20041683,0.139147229,3.814630628,7.469231757,4.808422991,0.790164756,0,0,0,99.66792096,56.59625483,1.606137971,16.49155692,8.227739429,0.139610848,3.827340424,7.494118152,4.824443958,0.79279747,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3,2,Deception
NAP-722,CNT3-62,NAP-722_CNT3-62_T3_Deception,56.4485478,1.479746154,16.5951299,7.91058041,0.120513508,3.944692798,7.30842243,5.094537062,0.829669463,0,0,0,99.73183953,56.6003275,1.483724917,16.63975114,7.931850498,0.120837547,3.955299348,7.328073427,5.10823533,0.831900291,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-723,CNT3-63,NAP-723_CNT3-63_T3_Deception,56.72582154,1.504785219,16.75453185,7.948265302,0.15999182,3.587084771,6.985607753,5.166653134,0.816399362,0,0,0,99.64914075,56.9255501,1.510083487,16.81352365,7.976250716,0.160555143,3.599714703,7.010203702,5.184844641,0.81927386,0,0,0,100,Intermediate,Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-724,CNT3-64,NAP-724_CNT3-64_T3_Deception,56.81593405,1.490083602,16.29454104,7.938567986,0.14885698,3.729699945,7.30590059,5.19657195,0.817653731,0,0,0,99.73780987,56.96529142,1.494000724,16.33737602,7.959436843,0.149248295,3.739504556,7.325106295,5.210232665,0.819803174,0,0,0,100,Intermediate,Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-725,CNT3-65,NAP-725_CNT3-65_T3_Deception,56.91793404,1.527040022,16.56266723,7.759491704,0.153333584,3.72082727,7.153570185,5.116569065,0.827290535,0,0,0,99.73872364,57.06703672,1.531040268,16.60605493,7.779818531,0.153735258,3.730574379,7.172309735,5.12997247,0.829457712,0,0,0,100,Intermediate,Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-726,CNT3-66,NAP-726_CNT3-66_T3_Deception,59.79923458,1.363218102,16.30664826,6.901624945,0.124119037,2.684505511,5.686366773,5.732061819,1.06217454,0,0,0,99.65995357,60.00327357,1.367869494,16.36228764,6.925173751,0.12454254,2.693665223,5.705769037,5.751619997,1.065798751,0,0,0,100,Intermediate,Trachyandesite,NAP,DI_NAP_T3,2,Deception
NAP-727,CNT3b-1,NAP-727_CNT3b-1_T3b_Deception,54.43641127,1.692424428,15.82701153,8.63935764,0.165092238,4.537032437,8.056732741,5.911696334,0.57408556,0,0,0,99.83984418,54.5237342,1.695139292,15.85240008,8.65321627,0.165357067,4.544310414,8.069656766,5.921179448,0.575006466,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3b,2,Deception
NAP-728,CNT3b-2,NAP-728_CNT3b-2_T3b_Deception,54.95290808,1.580829369,16.49676046,7.816548432,0.16639416,4.006458191,7.744866295,6.196175943,0.677607682,0,0,0,99.63854861,55.15225668,1.586564027,16.55660454,7.844903947,0.166997775,4.020992123,7.772961773,6.218653352,0.680065789,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3b,2,Deception
NAP-729,CNT3b-3,NAP-729_CNT3b-3_T3b_Deception,55.16717269,1.702189661,16.51769414,8.246260375,0.202765307,4.33564979,7.908294888,5.014453696,0.721682068,0,0,0,99.81616262,55.26877737,1.705324685,16.54811576,8.261448004,0.203138752,4.343635015,7.922860067,5.023689115,0.723011233,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3b,2,Deception
NAP-730,CNT3b-4,NAP-730_CNT3b-4_T3b_Deception,55.23609231,1.696854912,16.02507765,8.516182775,0.179842657,4.596938946,8.254967231,4.5103349,0.664175122,0,0,0,99.6804665,55.41315591,1.702294313,16.07644728,8.543482063,0.180419157,4.611674792,8.281429171,4.52479313,0.666304187,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-731,CNT3b-5,NAP-731_CNT3b-5_T3b_Deception,55.30188168,1.653420806,16.38416209,8.198402451,0.16412005,4.371252673,8.051301884,4.822902721,0.611411623,0,0,0,99.55885598,55.54692362,1.660747093,16.4567601,8.234729468,0.164847264,4.390621637,8.0869771,4.844272941,0.61412078,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-732,CNT3b-6,NAP-732_CNT3b-6_T3b_Deception,55.40057423,1.657077253,16.57536815,8.350435176,0.132679602,4.279680813,8.173697543,4.568852127,0.685085758,0,0,0,99.82345065,55.49855657,1.660007986,16.60468361,8.365203889,0.132914262,4.287249924,8.188153674,4.576932672,0.686297412,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-733,CNT3b-7,NAP-733_CNT3b-7_T3b_Deception,55.60674265,1.624326811,16.73099399,8.521183345,0.176574657,4.351335609,8.175575317,3.914338108,0.664924132,0,0,0,99.76599462,55.73717063,1.6281367390000001,16.77023725,8.541170143,0.17698882,4.361541851,8.194751476,3.923519355,0.66648374,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-734,CNT3b-8,NAP-734_CNT3b-8_T3b_Deception,55.70084706,1.710569761,16.19376728,8.43722283,0.10243075,4.273285751,7.74014103,4.925508666,0.762099518,0,0,0,99.84587265,55.78682983,1.713210286,16.21876483,8.450246972,0.102588867,4.279882221,7.75208912,4.933111941,0.763275935,0,0,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T3b,2,Deception
NAP-735,CNT3b-9,NAP-735_CNT3b-9_T3b_Deception,55.79736321,1.624571057,16.43569635,8.341376802,0.142372431,4.159714382,8.430661208,3.971490119,0.714659614,0,0,0,99.61790517,56.01137979,1.630802268,16.49873717,8.37337102,0.142918515,4.175669399,8.462997886,3.986723182,0.717400766,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-736,CNT3b-10,NAP-736_CNT3b-10_T3b_Deception,55.861884,1.58171612,16.63358502,8.009382346,0.166376546,4.082989229,8.010338359,4.711332185,0.712506443,0,0,0,99.77011025,55.99060065,1.585360701,16.67191204,8.027837522,0.16675991,4.09239723,8.028795738,4.722188011,0.714148197,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-737,CNT3b-11,NAP-737_CNT3b-11_T3b_Deception,56.1469265,1.66031684,16.59308351,8.177447857,0.164701131,3.937620833,7.576695385,4.803388228,0.774958571,0,0,0,99.83513886,56.23964382,1.663058578,16.62048424,8.190951554,0.164973108,3.944123159,7.589207039,4.811320226,0.776238286,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-738,CNT3b-12,NAP-738_CNT3b-12_T3b_Deception,56.18422842,1.557928177,16.90256436,8.309100454,0.174342913,4.166834584,8.153307533,3.543687643,0.687744583,0,0,0,99.67973866,56.3647429,1.562933649,16.95687066,8.335796788,0.17490306,4.180222219,8.17950332,3.555073168,0.68995424,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-739,CNT3b-13,NAP-739_CNT3b-13_T3b_Deception,56.78053526,1.531114344,16.62299039,7.937068109,0.123569595,3.993978457,7.901718539,4.004779228,0.723321235,0,0,0,99.61907516,56.99765349,1.536969041,16.68655361,7.967417984,0.124042102,4.009250689,7.931933244,4.02009276,0.726087081,0,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-740,CNT3b-14,NAP-740_CNT3b-14_T3b_Deception,57.01068384,1.557216626,16.54005617,8.169816688,0.143322471,3.917714976,7.576599274,3.972007014,0.786169703,0,0,0,99.67358675,57.19738367,1.562316233,16.5942219,8.196571383,0.143791826,3.930544795,7.601411287,3.98501463,0.788744269,0,0,0,100,Intermediate,Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-741,CNT3b-15,NAP-741_CNT3b-15_T3b_Deception,57.01185205,1.545696783,16.78250587,7.906165792,0.115852106,4.020167691,7.962490201,3.630141731,0.681936103,0,0,0,99.65680833,57.20818578,1.551019754,16.84030038,7.933392534,0.11625107,4.034012085,7.989910909,3.642642979,0.684284511,0,0,0,100,Intermediate,Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-742,CNT3b-16,NAP-742_CNT3b-16_T3b_Deception,57.42034306,1.484403459,16.42966755,7.367057699,0.222186893,3.595218693,6.87748225,5.554718186,0.876376106,0,0,0,99.8274539,57.51959087,1.486969166,16.4580653,7.37979124,0.22257093,3.601432824,6.889369588,5.564319201,0.877890873,0,0,0,100,Intermediate,Trachyandesite,NAP,DI_NAP_T3b,2,Deception
NAP-743,CNT3b-17,NAP-743_CNT3b-17_T3b_Deception,57.55731588,1.452124578,16.44682419,7.214299584,0.167976129,3.400993793,6.818175112,5.799866091,0.961607975,0,0,0,99.81918333,57.66157762,1.454755018,16.47661666,7.22736787,0.168280408,3.407154497,6.830525842,5.810372212,0.963349873,0,0,0,100,Intermediate,Trachyandesite,NAP,DI_NAP_T3b,2,Deception
NAP-744,CNT3b-18,NAP-744_CNT3b-18_T3b_Deception,57.84082111,1.477125881,16.34058894,7.523076004,0.219613613,3.536828401,6.868243336,5.055855306,0.860730737,0,0,0,99.72288332,58.00155309,1.481230618,16.38599727,7.543981635,0.22022389,3.546656778,6.887329275,5.069904858,0.863122594,0,0,0,100,Intermediate,Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-745,CNT3b-19,NAP-745_CNT3b-19_T3b_Deception,57.94571833,1.452482971,16.66196996,7.345327297,0.167186923,3.571647451,7.187246989,4.525584633,0.900896984,0,0,0,99.75806153,58.08625131,1.456005608,16.70237944,7.363141569,0.167592393,3.580309598,7.204677876,4.536560318,0.903081886,0,0,0,100,Intermediate,Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-746,CNT3b-20,NAP-746_CNT3b-20_T3b_Deception,58.22832025,1.510408082,16.54672131,7.653558078,0.130753258,3.647315169,6.970356396,4.054273171,0.949990134,0,0,0,99.69169584,58.40839576,1.515079134,16.59789331,7.677227289,0.131157623,3.658594768,6.991912753,4.06681132,0.952928051,0,0,0,100,Intermediate,Andesite,NAP,DI_NAP_T3b,2,Deception
NAP-747,ES1 A-1,NAP-747_ES1 A-1_T1_Deception,51.22951338,1.88178048,15.40707768,9.42850428,0.0980094,5.82175836,9.28149018,3.93997788,0.54885264,0.3430329,0.02940282,0,98.0094,52.27,1.92,15.72,9.62,0.1,5.94,9.47,4.02,0.56,0.35,0.03,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-748,ES1 A-2,NAP-748_ES1 A-2_T1_Deception,52.5166977,2.1511913,14.5057395,10.35137465,0.24669625,4.72670015,8.69357585,4.4800039,0.64141025,0.3157712,0.04933925,0,98.6785,53.22,2.18,14.7,10.49,0.25,4.79,8.81,4.54,0.65,0.32,0.05,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-749,ES1 A-3,NAP-749_ES1 A-3_T1_Deception,53.90682152,2.753492451,13.41954805,12.44538826,0.159046495,4.085506849,6.858880112,4.562646335,0.785292071,0.427437456,0.009940406,0,99.414,54.22457754,2.769723028,13.49865013,12.51874813,0.159984002,4.1095890410000004,6.899310069,4.589541046,0.789921008,0.429957004,0.009999,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-750,ES1 A-4,NAP-750_ES1 A-4_T1_Deception,54.14664341,3.603122262,11.42818557,13.93340354,0.20959991,3.323655716,7.475730123,4.371655266,0.938209121,0.36929508,0,0,99.7995,54.25542554,3.610361036,11.45114511,13.96139614,0.210021002,3.330333033,7.490749075,4.380438044,0.940094009,0.370037004,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-751,ES1 A-5,NAP-751_ES1 A-5_T1_Deception,53.41166096,2.29103774,14.3558588,10.9143858,0.26548506,4.0806037,7.1779294,4.64107216,0.71779294,0.46214066,0.00983278,0,98.3278,54.32,2.33,14.6,11.1,0.27,4.15,7.3,4.72,0.73,0.47,0.01,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T1,0,Deception
NAP-752,ES1 A-6,NAP-752_ES1 A-6_T1_Deception,54.35891139,2.901791979,13.72388604,11.84567137,0.268316382,3.368861236,6.956350635,4.650817282,0.785073857,0.477006901,0.029812931,0,99.3665,54.70547055,2.920292029,13.81138114,11.92119212,0.270027003,3.390339034,7.00070007,4.680468047,0.790079008,0.480048005,0.030003,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-753,ES1 A-7,NAP-753_ES1 A-7_T1_Deception,54.06406949,2.457009181,14.50523492,10.76544986,0.187482628,3.58190495,7.10460486,4.667330693,0.779533033,0.542712871,0.009867507,0,98.6652,54.79547955,2.490249025,14.70147015,10.91109111,0.190019002,3.630363036,7.200720072,4.730473047,0.790079008,0.550055006,0.010001,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T1,0,Deception
NAP-754,ES1 A-8,NAP-754_ES1 A-8_T1_Deception,54.23375389,2.65204141,13.83202267,11.26871127,0.17746002,3.30272815,6.72376298,4.93930389,0.8873001,0.53238006,0.03943556,0,98.5889,55.01,2.69,14.03,11.43,0.18,3.35,6.82,5.01,0.9,0.54,0.04,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T1,0,Deception
NAP-755,ES1 A-9,NAP-755_ES1 A-9_T1_Deception,53.73525201,2.409258894,13.84104604,10.8270339,0.253606199,3.989420598,6.954662314,4.262534967,0.82909719,0.448687891,0,0,97.5506,55.08449155,2.469753025,14.18858114,11.09889011,0.259974003,4.089591041,7.129287071,4.369563044,0.849915008,0.459954005,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-756,ES1 A-10,NAP-756_ES1 A-10_T1_Deception,54.38283502,2.556289341,14.77515499,10.63969077,0.187527017,3.345876782,7.145766343,4.579607159,0.700758854,0.365184192,0.029609529,0,98.7083,55.09449055,2.589741026,14.96850315,10.77892211,0.189981002,3.389661034,7.239276072,4.639536046,0.709929007,0.369963004,0.029997,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-757,ES1 A-11,NAP-757_ES1 A-11_T1_Deception,54.43009389,3.006915167,12.57975001,12.46144515,0.157739812,3.430840912,6.920834253,4.22939871,0.926721396,0.463360698,0,0,98.6071,55.19896021,3.049390122,12.75744851,12.63747251,0.159968006,3.479304139,7.018596281,4.289142172,0.939812038,0.469906019,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-758,ES1 A-12,NAP-758_ES1 A-12_T1_Deception,54.47863313,2.39780979,14.4065938,10.56812463,0.27629084,3.75952893,6.98621124,4.52919627,0.81900499,0.43417132,0.01973506,0,98.6753,55.21,2.43,14.6,10.71,0.28,3.81,7.08,4.59,0.83,0.44,0.02,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-759,ES1 A-13,NAP-759_ES1 A-13_T1_Deception,55.0113144,2.9733158,12.9075716,12.1219798,0.248605,3.3412512,6.8913306,4.5942204,0.8750896,0.4773216,0,0,99.442,55.32,2.99,12.98,12.19,0.25,3.36,6.93,4.62,0.88,0.48,0,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-760,ES1 A-14,NAP-760_ES1 A-14_T1_Deception,54.32224848,2.64148316,13.70821744,11.12565212,0.22585172,3.41723472,6.79519088,4.69378792,0.84448904,0.41242488,0.00981964,0,98.1964,55.32,2.69,13.96,11.33,0.23,3.48,6.92,4.78,0.86,0.42,0.01,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T1,0,Deception
NAP-761,ES1 A-15,NAP-761_ES1 A-15_T1_Deception,54.84210006,3.25107696,12.6375705,12.41951046,0.13876548,3.1717824,6.60127212,4.78740906,0.7929456,0.4460319,0.02973546,0,99.1182,55.33,3.28,12.75,12.53,0.14,3.2,6.66,4.83,0.8,0.45,0.03,0,100,Intermediate,Basaltic Trachyandesite,NAP,DI_NAP_T1,0,Deception
NAP-762,ES1 A-16,NAP-762_ES1 A-16_T1_Deception,54.85926062,2.527391411,14.05427851,11.05114284,0.158581422,3.548259314,7.07669595,4.598861234,0.802818448,0.43609891,0.009911339,0,99.1233,55.34446555,2.549745025,14.17858214,11.14888511,0.159984002,3.579642036,7.139286071,4.639536046,0.809919008,0.439956004,0.009999,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
NAP-763,ES1 A-17,NAP-763_ES1 A-17_T1_Deception,54.67158336,2.50660328,13.90474024,10.90471112,0.167764786,3.493454965,7.11520065,4.490175168,0.878298,0.523031393,0.019737034,0,98.6753,55.40554055,2.540254025,14.09140914,11.05110511,0.170017002,3.540354035,7.210721072,4.550455046,0.890089009,0.530053005,0.020002,0,100,Intermediate,Basaltic Andesite,NAP,DI_NAP_T1,0,Deception
