"calBP","PrDens"
9684,0.00105380498911847
9683,0.00105474730067861
9682,0.00105568636625982
9681,0.00105662192344463
9680,0.00105755370968081
9679,0.0010584695426229
9678,0.00105936963749359
9677,0.00106025421022691
9676,0.0010611234774538
9675,0.00106197765648754
9674,0.00106279708723795
9673,0.00106358196193292
9672,0.001064332474678
9671,0.00106504882143465
9670,0.00106573119999831
9669,0.00106636678862361
9668,0.0010669561236751
9667,0.00106749974637487
9666,0.00106799820270137
9665,0.00106845204328741
9664,0.00106885497223883
9663,0.00106920836928338
9662,0.00106951362346779
9661,0.00106977213284831
9660,0.00106998530417803
9659,0.00107017639870928
9658,0.00107034629408913
9657,0.00107049587093548
9656,0.00107062601271183
9655,0.00107073760560147
9654,0.00107084415857507
9653,0.00107094569218136
9652,0.0010710422275516
9651,0.0010711337863945
9650,0.0010712203909909
9649,0.00107130530912205
9648,0.00107138854628769
9647,0.00107147010806153
9646,0.00107155000009084
9645,0.00107162822809588
9644,0.0010716992172268
9643,0.00107176289314005
9642,0.00107181918155636
9641,0.00107186800826168
9640,0.0010719092991081
9639,0.00107193705684177
9638,0.00107195150727428
9637,0.00107195287673134
9636,0.00107194139204412
9635,0.00107191728054052
9634,0.00107189455977122
9633,0.00107187334099208
9632,0.00107185373530264
9631,0.00107183585363606
9630,0.00107181980674897
9629,0.00107181357445915
9628,0.0010718165972565
9627,0.00107182831461203
9626,0.00107184816502744
9625,0.00107187558608504
9624,0.00107191765037886
9623,0.00107197411837544
9622,0.00107204475002521
9621,0.00107212930478861
9620,0.00107222754166241
9619,0.00107233893066614
9618,0.00107246372115621
9617,0.00107260216195226
9616,0.00107275450132263
9615,0.00107292098696984
9614,0.00107309651215851
9613,0.00107328112841993
9612,0.00107347488712602
9611,0.00107367783948805
9610,0.00107389003655539
9609,0.00107409740887667
9608,0.00107429989801961
9607,0.00107449744554809
9606,0.00107468999302375
9605,0.00107487748200745
9604,0.00107504969736729
9603,0.00107520652959311
9602,0.00107534786976073
9601,0.0010754736095406
9600,0.0010755836412063
9599,0.00107568100469487
9598,0.00107576496220336
9597,0.00107583477672225
9596,0.00107588971212321
9595,0.00107592903324684
9594,0.00107596556895541
9593,0.00107599916955437
9592,0.00107602968555523
9591,0.00107605696768217
9590,0.00107608086687865
9589,0.00107611719354488
9588,0.00107616562219267
9587,0.00107622582684676
9586,0.00107629748106058
9585,0.00107638025793193
9584,0.00107647513073957
9583,0.00107657960668594
9582,0.00107669118681898
9581,0.00107680736708308
9580,0.00107692563937293
9579,0.00107704534989191
9578,0.00107716163348007
9577,0.00107726961926538
9576,0.00107736443476472
9575,0.00107744120998792
9574,0.00107749298107724
9573,0.0010775111276972
9572,0.00107748706380068
9571,0.00107741224901184
9570,0.0010772781999133
9569,0.00107706459181955
9568,0.00107675825440166
9567,0.00107634618211299
9566,0.00107581555851032
9565,0.00107515377999534
9564,0.00107434404941461
9563,0.00107337364047507
9562,0.00107223013667166
9561,0.00107090145369192
9560,0.00106937586074938
9559,0.00106767970334822
9558,0.00106580572994738
9557,0.00106374692287576
9556,0.00106149650557625
9555,0.00105904794932661
9554,0.00105644625642196
9553,0.00105368791571146
9552,0.00105076953740195
9551,0.00104768785504193
9550,0.00104443972735283
9549,0.00104110230339304
9548,0.00103767532901023
9547,0.00103415857196753
9546,0.0010305518219898
9545,0.00102685489080134
9544,0.00102316587474498
9543,0.001019485007047
9542,0.00101581252066613
9541,0.00101214864828592
9540,0.00100849362230725
9539,0.00100490933603237
9538,0.00100139555968152
9537,0.000997952052355996
9536,0.000994578562057036
9535,0.000991274825707445
9534,0.000988018696010982
9533,0.000984812369397353
9532,0.000981658040731174
9531,0.000978557902292441
9530,0.000975514142755686
9529,0.000972469632475511
9528,0.000969429810781127
9527,0.000966400123684477
9526,0.000963386019729498
9525,0.000960392945838102
9524,0.000957382945285407
9523,0.000954364976480278
9522,0.000951347964984031
9521,0.000948340792095767
9520,0.000945352283533346
9519,0.000942358440694506
9518,0.000939371699235937
9517,0.000936404344206532
9516,0.000933468485827221
9515,0.000930576035846272
9514,0.000927720498817054
9513,0.00092491356949463
9512,0.000922166661933681
9511,0.000919490887195081
9510,0.000916897032110952
9509,0.000914368183169104
9508,0.000911910847868891
9507,0.000909531323403893
9506,0.000907235689479942
9505,0.000905029801647855
9504,0.000902872807807982
9503,0.000900767794611878
9502,0.000898717751151725
9501,0.000896725567010883
9500,0.000894794030458253
9499,0.00089285592135698
9498,0.000890911709276996
9497,0.000888961860543659
9496,0.000887006838110713
9495,0.00088504710143574
9494,0.000883004349758859
9493,0.000880878328963707
9492,0.000878668793580902
9491,0.000876375506774456
9490,0.000873998240326739
9489,0.000871463547170446
9488,0.000868771842081002
9487,0.000865923557826861
9486,0.000862919145114112
9485,0.000859759072527456
9484,0.000856476928886003
9483,0.000853073209063471
9482,0.000849548418449133
9481,0.00084590307289727
9480,0.000842137698674857
9479,0.000838315799419026
9478,0.000834437372439637
9477,0.000830502416237655
9476,0.000826510930501637
9475,0.00082246291610417
9474,0.000818424180172196
9473,0.000814394835579144
9472,0.000810374994333297
9471,0.000806364767575639
9470,0.00080236426557777
9469,0.000798420097644863
9468,0.000794533072466204
9467,0.000790703984811514
9466,0.0007869336154287
9465,0.000783222730945789
9464,0.000779578266507911
9463,0.000776001264772034
9462,0.000772492740339328
9461,0.000769053679641595
9460,0.000765685040840275
9459,0.000762344894069969
9458,0.000759034011262228
9457,0.000755753146695028
9456,0.000752503036902738
9455,0.000749284400593901
9454,0.000746062744508483
9453,0.000742838723771688
9452,0.000739612987393622
9451,0.00073638617809943
9450,0.000733158932163743
9449,0.000729932439499345
9448,0.000726707268274213
9447,0.00072348398026795
9446,0.000720263130755741
9445,0.000717045268395994
9444,0.000713849638674515
9443,0.000710676502347345
9442,0.000707526114305349
9441,0.00070439872357461
9440,0.000701294573318037
9439,0.00069821457251589
9438,0.000695158896801494
9437,0.000692127716948468
9436,0.00068912119888375
9435,0.000686139503701417
9434,0.000683114413349547
9433,0.000680046082327095
9432,0.000676934671940795
9431,0.000673780350222978
9430,0.000670583291848398
9429,0.000667292300610766
9428,0.000663907785855546
9427,0.000660430181664189
9426,0.00065685994638898
9425,0.000653197562182467
9424,0.000649443096356278
9423,0.000645596994645317
9422,0.000641659718215373
9421,0.000637631743339292
9420,0.000633513561071612
9419,0.000629387940636424
9418,0.000625254927744424
9417,0.000621114568235743
9416,0.000616966908078346
9415,0.00061281199336643
9414,0.00060875720491533
9413,0.000604802713125375
9412,0.000600948685443435
9411,0.000597195286337094
9410,0.000593542677268884
9409,0.000590034921907606
9408,0.000586672204574245
9407,0.000583454700391802
9406,0.000580382575281059
9405,0.000577455985957261
9404,0.00057465005789516
9403,0.000571964905870021
9402,0.000569400626690713
9401,0.000566957299318906
9400,0.000564634984992883
9399,0.000562391300574188
9398,0.000560226249712162
9397,0.000558139823246564
9396,0.000556131999315627
9395,0.000554202743466501
9394,0.000552367926065158
9393,0.000550627570767522
9392,0.000548981698068411
9391,0.000547430325312921
9390,0.000545973466708027
9389,0.000544653399078551
9388,0.000543470252081245
9387,0.00054242414719256
9386,0.000541515197646772
9385,0.000540743508374958
9384,0.000540143548482972
9383,0.000539715316750098
9382,0.000539458798127717
9381,0.000539373963788208
9380,0.000539460771175396
9379,0.000539744746595038
9378,0.000540225547366397
9377,0.000540902802340743
9376,0.0005417761123547
9375,0.000542845050689241
9374,0.000544100328811485
9373,0.000545541599657167
9372,0.000547168496897201
9371,0.000548980635231704
9370,0.000550977610685803
9369,0.000553050961770827
9368,0.000555200681778933
9367,0.000557426762723284
9366,0.000559729195334696
9365,0.000562107969058317
9364,0.000564447072124678
9363,0.000566746358361354
9362,0.000569005683411332
9361,0.000571224904760938
9360,0.000573403881767752
9359,0.000575472403742443
9358,0.000577430377405845
9357,0.000579277713734777
9356,0.00058101432798734
9355,0.000582640139727957
9354,0.000584180086467052
9353,0.000585634238478069
9352,0.000587002671162297
9351,0.000588285465003079
9350,0.000589482705519607
9349,0.000590628384276874
9348,0.000591722613939737
9347,0.000592765512040308
9346,0.000593757200917637
9345,0.000594697807657042
9344,0.000595536123144087
9343,0.000596272179043341
9342,0.000596906011127965
9341,0.000597437659254978
9340,0.000597867167340203
9339,0.000598160274580254
9338,0.00059831685782043
9337,0.000598336802642803
9336,0.000598220003423821
9335,0.000597966363390933
9334,0.000597585143023366
9333,0.000597076288158443
9332,0.000596439750657447
9331,0.000595675488440193
9330,0.000594783465519181
9329,0.000593789059800235
9328,0.000592692276880768
9327,0.000591493125700136
9326,0.000590191618550434
9325,0.00058878777108709
9324,0.000587264579541853
9323,0.000585622030558455
9322,0.000583860115771079
9321,0.000581978831824061
9320,0.000579978180391285
9319,0.000577875847809135
9318,0.000575671903522103
9317,0.000573366420074107
9316,0.000570959473094784
9315,0.000568451141285641
9314,0.000565851716969264
9313,0.000563161415217166
9312,0.000560380454843135
9311,0.000557509058349232
9310,0.000554547451871708
9309,0.000551548470451664
9308,0.000548512372645208
9307,0.000545439420667631
9306,0.000542329880316779
9305,0.000539184020896391
9304,0.000536027783445332
9303,0.000532861425680196
9302,0.000529685206745608
9301,0.0005264993871432
9300,0.000523304228660605
9299,0.00052010085074513
9298,0.000516889522595744
9297,0.000513670513314357
9296,0.000510444091848536
9295,0.000507210526934817
9294,0.000503970992603038
9293,0.00050072582355306
9292,0.000497475354035132
9291,0.000494219917761268
9290,0.000490959847817724
9289,0.000487692974024731
9288,0.000484419517707989
9287,0.000481139699508971
9286,0.000477853739356087
9285,0.000474561856436247
9284,0.000471292201855399
9283,0.000468044779289928
9282,0.000464819591253568
9281,0.000461616639103961
9280,0.000458435923049255
9279,0.000455274826612006
9278,0.000452133335264548
9277,0.000449011433890745
9276,0.000445909106789382
9275,0.000442826337677571
9274,0.000439786196763371
9273,0.000436788626767497
9272,0.000433833568962617
9271,0.000430920963183476
9270,0.000428050747837094
9269,0.000425245526622563
9268,0.000422505210062421
9267,0.000419829706503625
9266,0.000417218922136428
9265,0.000414672761013367
9264,0.000412206794021503
9263,0.000409820816623817
9262,0.000407514620652176
9261,0.000405287994361415
9260,0.000403140722483503
9259,0.00040109580312747
9258,0.000399152986795314
9257,0.00039731201930997
9256,0.000395572641896494
9255,0.000393934591263293
9254,0.000392406528765024
9253,0.000390988153359676
9252,0.00038967915738577
9251,0.000388479226678644
9250,0.000387388040687116
9249,0.000386396264024092
9248,0.000385503522237633
9247,0.000384709435834678
9246,0.000384013620399162
9245,0.000383415686709939
9244,0.000382913870039707
9243,0.000382507812139126
9242,0.000382197151404947
9241,0.000381981522994199
9240,0.000381860558937597
9239,0.000381797364368785
9238,0.000381791688856735
9237,0.000381843280572179
9236,0.000381951886328496
9235,0.000382117251622369
9234,0.000382289499806869
9233,0.00038246860411932
9232,0.000382654537720532
9231,0.000382847273696305
9230,0.000383046785058931
9229,0.000383217220075894
9228,0.000383358721445995
9227,0.000383471432760252
9226,0.000383555498484734
9225,0.000383611063943417
9224,0.000383601618053541
9223,0.000383527517448917
9222,0.000383389121945508
9221,0.000383186794460409
9220,0.00038292090093098
9219,0.000382599796668463
9218,0.000382223669510668
9217,0.000381792707986902
9216,0.000381307101298985
9215,0.000380767039302355
9214,0.000380234310087127
9213,0.000379708921021846
9212,0.000379190879460385
9211,0.000378680192741892
9210,0.00037817686819073
9209,0.000377721058039974
9208,0.000377313123654529
9207,0.000376953424380235
9206,0.000376642317468239
9205,0.000376380157998944
9204,0.000376197328215919
9203,0.00037609450981674
9202,0.000376072375987361
9201,0.000376131591099642
9200,0.000376272810408167
9199,0.000376505256643166
9198,0.00037682957168473
9197,0.000377246386082895
9196,0.00037775631872486
9195,0.000378359976502801
9194,0.000379010440972392
9193,0.000379707950705106
9192,0.000380452741787335
9191,0.000381245047767498
9190,0.00038208509960304
9189,0.000382948583476324
9188,0.000383835530990481
9187,0.000384745973637034
9186,0.000385679942794871
9185,0.000386637469729229
9184,0.000387601018932349
9183,0.000388570564433746
9182,0.000389546080219063
9181,0.000390527540230935
9180,0.000391514918369857
9179,0.000392507043536191
9178,0.00039350385248542
9177,0.000394505281805926
9176,0.00039551126792722
9175,0.000396521747128146
9174,0.000397511732554603
9173,0.000398481311212878
9172,0.000399430575058287
9171,0.000400359620889478
9170,0.000401268550242102
9169,0.000402128745637455
9168,0.000402940598726233
9167,0.000403704507649166
9166,0.000404420876837105
9165,0.000405090116811615
9164,0.000405665536519198
9163,0.000406147564657374
9162,0.000406536633661583
9161,0.000406833179594851
9160,0.000407037642037868
9159,0.000407081734700558
9158,0.00040696572251035
9157,0.0004066898771661
9156,0.000406254477001373
9155,0.000405659806849777
9154,0.000404847731648224
9153,0.000403818676051725
9152,0.000402573083495671
9151,0.000401111415880924
9150,0.000399434153265029
9149,0.000397561139441338
9148,0.000395492516651517
9147,0.000393228442014144
9146,0.000390769087598782
9145,0.000388114640502172
9144,0.000385373282836616
9143,0.00038254477513599
9142,0.000379628880518555
9141,0.000376625364740312
9140,0.000373533996248461
9139,0.000370450545969147
9138,0.000367375083383942
9137,0.000364307677968568
9136,0.000361248399189884
9135,0.000358197316502846
9134,0.000355193178703555
9133,0.000352236077360182
9132,0.000349326103873421
9131,0.000346463349472479
9130,0.000343647905211028
9129,0.00034089830799672
9128,0.00033821448312754
9127,0.000335596354995184
9126,0.000333043847094511
9125,0.000330556882032992
9124,0.000328157580504166
9123,0.000325845501375611
9122,0.000323620195362797
9121,0.000321481205215839
9120,0.00031942806590671
9119,0.000317415049713639
9118,0.000315441902866509
9117,0.000313508365269809
9116,0.00031161417067792
9115,0.00030975904687008
9114,0.000307897452135377
9113,0.000306029760228106
9112,0.000304156343451476
9111,0.000302277572523536
9110,0.000300393816445701
9109,0.000298531314382845
9108,0.00029669002025535
9107,0.000294869883605162
9106,0.00029307084968681
9105,0.000291292859558537
9104,0.000289602148457523
9103,0.000287997687153771
9102,0.000286478436323489
9101,0.000285043347162091
9100,0.000283691361991795
9099,0.000282435420066677
9098,0.000281274721735253
9097,0.000280208463822153
9096,0.00027923583988712
9095,0.000278356040481299
9094,0.00027750528693931
9093,0.000276683562808728
9092,0.000275890851623975
9091,0.000275127136906666
9090,0.000274392402165951
9089,0.000273643771381322
9088,0.000272881178323845
9087,0.000272104556874839
9086,0.000271313841029476
9085,0.000270508964900387
9084,0.000269730475883119
9083,0.000268978696810512
9082,0.000268253950072323
9081,0.000267556557552635
9080,0.000266886840566673
9079,0.000266280908864224
9078,0.000265739549896715
9077,0.000265263549451123
9076,0.000264853691410108
9075,0.0002645107575091
9074,0.000264254287267106
9073,0.000264084973966982
9072,0.000264003508569015
9071,0.000264010579521666
9070,0.000264106872570422
9069,0.000264292128385247
9068,0.000264566121448436
9067,0.000264928625276792
9066,0.000265379412460437
9065,0.000265918254701294
9064,0.000266490579239911
9063,0.000267095828988138
9062,0.000267733445580366
9061,0.000268402869585737
9060,0.000269103540717473
9059,0.000269759758311647
9058,0.00027037225146663
9057,0.000270941755238666
9056,0.000271469010073097
9055,0.000271954761244032
9054,0.000272331558576796
9053,0.000272601526044935
9052,0.000272766794542152
9051,0.000272829500140932
9050,0.000272791782389989
9049,0.000272649680101783
9048,0.000272404564891641
9047,0.000272057807381898
9046,0.000271610776640655
9045,0.000271064839633118
9044,0.000270441889384486
9043,0.000269742617525727
9042,0.000268967714371678
9041,0.000268117868783974
9040,0.000267193768036533
9039,0.000266165750571637
9038,0.000265035128073496
9037,0.000263803206823549
9036,0.000262471287251109
9035,0.000261040663497223
9034,0.00025947200982996
9033,0.000257766218084006
9032,0.000255924173148281
9031,0.000253946752648994
9030,0.000251834826646487
9029,0.000249594766643576
9028,0.000247226226339687
9027,0.000244728859050375
9026,0.000242102317901945
9025,0.000239346256030228
9024,0.00023642086028044
9023,0.00023332745283838
9022,0.000230067335865536
9021,0.000226641791003607
9020,0.000223052078923549
9019,0.000219345768632562
9018,0.000215524996190134
9017,0.000211591864224349
9016,0.000207548441316438
9015,0.000203396761445736
9014,0.000199243117291689
9013,0.00019508835540954
9012,0.000190933308548029
9011,0.000186778795533615
9010,0.000182625621165861
9009,0.000178548612968207
9008,0.000174547051024826
9007,0.000170620202856283
9006,0.000166767324081912
9005,0.000162987659074779
9004,0.000159313231039115
9003,0.000155742315925825
9002,0.000152273177529121
9001,0.000148904069221413
9000,0.000145633235651099
8999,0.000142439841840934
8998,0.000139322754146274
8997,0.000136497979806232
8996,0.000133752023963448
8995,0.000131083849233245
8994,0.000128477332481038
8993,0.000125931797686967
8992,0.000123446570139977
8991,0.000121020976575385
8990,0.0001186543453099
8989,0.000116383685757369
8988,0.000114207799320647
8987,0.000112125492698119
8986,0.000110135578340454
8985,0.000108236874894065
8984,0.000106431155761827
8983,0.000104507053384254
8982,0.000102677226360837
8981,0.000100940520329395
8980,9.92957900576346e-05
8979,9.76967959178106e-05
8978,9.61430625378781e-05
8977,9.46341166269127e-05
8976,9.31694870209002e-05
8975,9.17487047274216e-05
8974,9.04118399873366e-05
8973,8.91568804735492e-05
8972,8.79818361880174e-05
8971,8.68847401465334e-05
8970,8.58636490208742e-05
8969,8.49247432375726e-05
8968,8.40657849270919e-05
8967,8.32845697546738e-05
8966,8.25789275406506e-05
8965,8.19467228203753e-05
8964,8.13629614247267e-05
8963,8.0826562378358e-05
8962,8.0336457436195e-05
8961,8.01063996862363e-05
8960,7.99223685447248e-05
8959,7.97662828467446e-05
8958,7.96376670898386e-05
8957,7.9536052105505e-05
8956,7.94609750924397e-05
8955,7.94119796470958e-05
8954,7.93931095061719e-05
8953,7.94038758182964e-05
8952,7.94437948872772e-05
8951,7.95123881838056e-05
8950,7.9609182355422e-05
8949,7.97377022540609e-05
8948,7.98979103980947e-05
8947,7.98726292419835e-05
8946,7.98741847299616e-05
8945,7.99024472876376e-05
8944,7.97475935790779e-05
8943,7.96295247866891e-05
8942,7.95487627393602e-05
8941,7.95058358419296e-05
8940,7.95012790718205e-05
8939,7.95204417713077e-05
8938,7.95636951409356e-05
8937,7.96314156718056e-05
8936,7.97239851159895e-05
8935,7.98417904549238e-05
8934,7.99597927295141e-05
8933,8.02881192752166e-05
8932,8.06128791212413e-05
8931,8.09340024947136e-05
8930,8.12514190994229e-05
8929,8.15547586634481e-05
8928,8.18440978995867e-05
8927,8.21195132337033e-05
8926,8.23810808042314e-05
8925,8.26288764616914e-05
8924,8.28471373684111e-05
8923,8.3036377230842e-05
8922,8.31971046706108e-05
8921,8.33298232076472e-05
8920,8.34350312451421e-05
8919,8.35142386125402e-05
8918,8.35678590165096e-05
8917,8.35963020065825e-05
8916,8.35999729738053e-05
8915,8.37931956084929e-05
8914,8.37853657681504e-05
8913,8.37904057747851e-05
8912,8.38083156618436e-05
8911,8.36242871775788e-05
8910,8.34512989267408e-05
8909,8.33166452536216e-05
8908,8.32205983789232e-05
8907,8.31634345682856e-05
8906,8.31454341210734e-05
8905,8.31668813579489e-05
8904,8.32160132775633e-05
8903,8.3293113791295e-05
8902,8.33984691289868e-05
8901,8.35323678330076e-05
8900,8.36951007518158e-05
8899,8.38533032454361e-05
8898,8.40067877269313e-05
8897,8.41553668123209e-05
8896,8.42988533082856e-05
8895,8.44370602000013e-05
8894,8.47339158803338e-05
8893,8.49698618913144e-05
8892,8.51447160486083e-05
8891,8.52582865019833e-05
8890,8.53103717294154e-05
8889,8.52953643995331e-05
8888,8.52133226484712e-05
8887,8.50642928748462e-05
8886,8.48483097559848e-05
8885,8.45653962686515e-05
8884,8.44598719813855e-05
8883,8.4322589751335e-05
8882,8.41539645871e-05
8881,8.3954411349319e-05
8880,8.37243448069744e-05
8879,8.34964268002448e-05
8878,8.32707815002479e-05
8877,8.30475333727145e-05
8876,8.28268071877613e-05
8875,8.26087280298145e-05
8874,8.24206583407017e-05
8873,8.22621096563021e-05
8872,8.21325986269946e-05
8871,8.20316470348818e-05
8870,8.19587818091843e-05
8869,8.19167613518072e-05
8868,8.19051863269018e-05
8867,8.1923661547279e-05
8866,8.19717959760114e-05
8865,8.18352802689309e-05
8864,8.19210726739871e-05
8863,8.20156363206944e-05
8862,8.211935655933e-05
8861,8.22326185421337e-05
8860,8.23558072616307e-05
8859,8.24803542481119e-05
8858,8.23937784255513e-05
8857,8.23198642999367e-05
8856,8.22591212513774e-05
8855,8.2212068326739e-05
8854,8.21768272913173e-05
8853,8.21537708572328e-05
8852,8.2143277284026e-05
8851,8.21457303576993e-05
8850,8.21615193665133e-05
8849,8.21902827757178e-05
8848,8.22321585559961e-05
8847,8.22872854351125e-05
8846,8.2355802896012e-05
8845,8.24378511748329e-05
8844,8.25381614168886e-05
8843,8.26564057485571e-05
8842,8.27922592256937e-05
8841,8.2945399843151e-05
8840,8.31155085434946e-05
8839,8.33016290312585e-05
8838,8.35033339277178e-05
8837,8.37202015594329e-05
8836,8.39518159638037e-05
8835,8.41977668922973e-05
8834,8.42456948795833e-05
8833,8.43046967241909e-05
8832,8.43743066809473e-05
8831,8.44540587605094e-05
8830,8.45434866731966e-05
8829,8.4646452385405e-05
8828,8.47627574778538e-05
8827,8.48922035332114e-05
8826,8.50345921268279e-05
8825,8.51897248172996e-05
8824,8.53521582704153e-05
8823,8.55218625410085e-05
8822,8.56988076813519e-05
8821,8.58829637407876e-05
8820,8.60743007653565e-05
8819,8.62630675010731e-05
8818,8.64492461495789e-05
8817,8.66328189302153e-05
8816,8.68137680797832e-05
8815,8.69920758523028e-05
8814,8.71395994446174e-05
8813,8.72560452929082e-05
8812,8.73411194540635e-05
8811,8.73945275647908e-05
8810,8.74159748016663e-05
8809,8.73836010617494e-05
8808,8.75097640145465e-05
8807,8.75705492461366e-05
8806,8.75653109722761e-05
8805,8.7493387252593e-05
8804,8.73495239535288e-05
8803,8.73503280395259e-05
8802,8.72874493763443e-05
8801,8.71611122634639e-05
8800,8.69715337472639e-05
8799,8.67427077926709e-05
8798,8.64752860561922e-05
8797,8.61699207791375e-05
8796,8.58272649697823e-05
8795,8.54479725891487e-05
8794,8.50716803284757e-05
8793,8.46984879713258e-05
8792,8.43284955080976e-05
8791,8.39618031421802e-05
8790,8.35985112961801e-05
8789,8.32525402506762e-05
8788,8.29237409488861e-05
8787,8.26119651870537e-05
8786,8.23170656153325e-05
8785,8.20388957385794e-05
8784,8.17678849847756e-05
8783,8.15040097453519e-05
8782,8.124724647204e-05
8781,8.09975716769353e-05
8780,8.07549619325586e-05
8779,8.05098283754081e-05
8778,8.02621742453281e-05
8777,8.0012002780437e-05
8776,7.97593172171806e-05
8775,7.95041207903855e-05
8774,7.92447662140453e-05
8773,7.89812507298849e-05
8772,7.87135715721047e-05
8771,7.84417259674068e-05
8770,7.81657111350206e-05
8769,7.78934193616833e-05
8768,7.76248848203552e-05
8767,7.73601416635051e-05
8766,7.70992240234997e-05
8765,7.68421660129916e-05
8764,7.66072840778916e-05
8763,7.63946139411976e-05
8762,7.62041916200907e-05
8761,7.6036053435453e-05
8760,7.58902360212822e-05
8759,7.5773211297065e-05
8758,7.56847243936443e-05
8757,7.56245228735216e-05
8756,7.5592356732392e-05
8755,7.55879784002142e-05
8754,7.5608208644991e-05
8753,7.5436026108678e-05
8752,7.52793589311134e-05
8751,7.51375532628572e-05
8750,7.50099550012112e-05
8749,7.48886890757782e-05
8748,7.47735455151675e-05
8747,7.46643139865181e-05
8746,7.45607837129466e-05
8745,7.44627433892366e-05
8744,7.43648804357675e-05
8743,7.42673821565498e-05
8742,7.41704365450798e-05
8741,7.4074232312147e-05
8740,7.39789589138633e-05
8739,7.3885523903597e-05
8738,7.37939273695337e-05
8737,7.37041693979695e-05
8736,7.36162500733125e-05
8735,7.35301694780825e-05
8734,7.34477101478444e-05
8733,7.33689351807095e-05
8732,7.3293907604326e-05
8731,7.32226903772006e-05
8730,7.31553463900161e-05
8729,7.30876512087282e-05
8728,7.30196004229388e-05
8727,7.29511896155544e-05
8726,7.28824143627328e-05
8725,7.28132702338297e-05
8724,7.2739746754887e-05
8723,7.26620458283184e-05
8722,7.25803697479471e-05
8721,7.24949212115972e-05
8720,7.24059033337644e-05
8719,7.23085856755284e-05
8718,7.22031406273324e-05
8717,7.20897409612582e-05
8716,7.19685598441737e-05
8715,7.18397708509991e-05
8714,7.17034831112159e-05
8713,7.15596174323104e-05
8712,7.14080950165895e-05
8711,7.12488374553739e-05
8710,7.10817667232406e-05
8709,7.09117890458909e-05
8708,7.07388844854563e-05
8707,7.0563033094268e-05
8706,7.03842149145975e-05
8705,7.0202409978401e-05
8704,7.00337771628238e-05
8703,6.98782082760489e-05
8702,6.97355945297774e-05
8701,6.96058265277413e-05
8700,6.94887942539726e-05
8699,6.93913173582146e-05
8698,6.93131433332333e-05
8697,6.92540177252798e-05
8696,6.92136840713475e-05
8695,6.91918838343876e-05
8694,6.91859555188985e-05
8693,6.91959800968086e-05
8692,6.9222036748259e-05
8691,6.92642028787524e-05
8690,6.93225541354733e-05
8689,6.9384154871237e-05
8688,6.94490673276697e-05
8687,6.95173536940771e-05
8686,6.95890761086885e-05
8685,6.96642966598944e-05
8684,6.97312803789094e-05
8683,6.97900635340739e-05
8682,6.98406825669436e-05
8681,6.98831740939981e-05
8680,6.99175749083715e-05
8679,6.99424648190021e-05
8678,6.99583444114636e-05
8677,6.99657155649498e-05
8676,6.99650815265356e-05
8675,6.99569469862744e-05
8674,6.99437779082844e-05
8673,6.9926197011043e-05
8672,6.99048296936649e-05
8671,6.98803042278541e-05
8670,6.98532519526602e-05
8669,6.98248481014659e-05
8668,6.97963024624073e-05
8667,6.97688353150113e-05
8666,6.97436780317593e-05
8665,6.97220736833504e-05
8664,6.97018382942873e-05
8663,6.96843594084591e-05
8662,6.96710373318996e-05
8661,6.96632857434161e-05
8660,6.96625323070519e-05
8659,6.96662939585024e-05
8658,6.96753635361712e-05
8657,6.96905404032627e-05
8656,6.97126306191503e-05
8655,6.97424471098524e-05
8654,6.97699432953341e-05
8653,6.97950226775302e-05
8652,6.98175891904175e-05
8651,6.98375471948809e-05
8650,6.98548014736173e-05
8649,6.98607522639357e-05
8648,6.9855367656993e-05
8647,6.98386151528873e-05
8646,6.98104616496892e-05
8645,6.97708734327895e-05
8644,6.97192226726027e-05
8643,6.96554727624009e-05
8642,6.95795862918288e-05
8641,6.94915250373966e-05
8640,6.93912499534076e-05
8639,6.92860641344503e-05
8638,6.91760183559333e-05
8637,6.90611631689163e-05
8636,6.8941548903302e-05
8635,6.88172256710216e-05
8634,6.87004473461628e-05
8633,6.85912866339832e-05
8632,6.84898168231975e-05
8631,6.83961117916982e-05
8630,6.83102460122298e-05
8629,6.82411438986353e-05
8628,6.81899978290986e-05
8627,6.81580162431778e-05
8626,6.81464243808061e-05
8625,6.81564650225697e-05
8624,6.82004730962999e-05
8623,6.82812726269814e-05
8622,6.8401749200743e-05
8621,6.85648528063877e-05
8620,6.87736006261674e-05
8619,6.90320502050358e-05
8618,6.93428164123511e-05
8617,6.97085838635529e-05
8616,7.01321088900453e-05
8615,7.06162213915554e-05
8614,7.11426371829048e-05
8613,7.17118634672166e-05
8612,7.23244215711017e-05
8611,7.29808467285544e-05
8610,7.36816878414821e-05
8609,7.43898809000975e-05
8608,7.51047724320095e-05
8607,7.58257030923585e-05
8606,7.65520074956074e-05
8605,7.72830140481863e-05
8604,7.80025092637859e-05
8603,7.87105399277954e-05
8602,7.94071523631373e-05
8601,8.00923924298957e-05
8600,8.07663055249508e-05
8599,8.14270329075891e-05
8598,8.20745722132105e-05
8597,8.27089209247993e-05
8596,8.33300763603734e-05
8595,8.39380356605734e-05
8594,8.45342035927792e-05
8593,8.51184221716307e-05
8592,8.56905342375542e-05
8591,8.62503834200764e-05
8590,8.67978141013239e-05
8589,8.73387673533352e-05
8588,8.78731810513513e-05
8587,8.84009932236456e-05
8586,8.89221420473961e-05
8585,8.94365658445759e-05
