Date:	09/05/2018		Time:	11:53		Version no:	0.00		Project name:	55		Sample name:	222		Section name:	section		Position	275.000031	mm	E0	0.000000	keV	E1	1.000000	keV/channel	sample surface	6.179952	cm	Tube anode:	Mo		Tube voltage:	30	kV	Tube current:	50	mA	gain	10		std. database			resultfile	result		matrix element	11		sample thickness	1.000000		air passage	0.560000	cm	comments	in position		peaking_time	2.200000	m-sec	trigger_threshold	547.363281	V	mca_bin_width	22.090000	no:	number_mca_channels	1024.000000	no:	gap_time	0.150000	m-sec	trigger_peaking_time	0.200000	m-sec	GAINDAC	18610		HIGHGAIN	1		TAURC	1		RCTAU	1		RCTAUFRAC	1		livetime	9.491672	seconds	runtime	10.000493	seconds	input_count_rate	21932.911293	cps	output_count_rate	18293.498496	cps	triggers	208180	seconds	events_in_run	182944	seconds	channel	content		1	0
878	218
879	216
880	263
881	236
882	271
883	264
884	285
885	333
886	320
887	336
888	362
889	360
890	373
891	383
892	412
893	430
894	467
895	465
896	465
897	442
898	457
899	453
900	503
901	456
902	464
903	484
904	504
905	441
906	455
907	431
908	436
909	433
910	375
911	375
912	388
913	344
914	322
915	308
916	281
917	291
918	242
919	255
920	261
921	225
922	212
923	204
924	197
925	178
926	178
927	170
928	150
929	164
930	171
931	165
932	163
933	137
934	149
935	147
936	132
937	148
938	148
939	156
940	148
941	170
942	178
943	170
944	227
945	233
946	258
947	294
948	306
949	318
950	340
951	344
952	368
953	382
954	353
955	377
956	394
957	349
958	329
959	267
960	260
961	224
962	196
963	212
964	144
965	145
966	151
967	122
968	119
969	119
970	109
971	109
972	127
973	106
974	136
975	132
976	123
977	101
978	111
979	108
980	108
981	110
982	120
983	117
984	119
985	123
986	131
987	140
988	126
989	126
990	120
991	134
992	127
993	144
994	132
995	142
996	146
997	147
998	141
999	148
1000	140
1001	188
1002	147
1003	133
1004	140
1005	154
1006	173
1007	149
1008	154
1009	157
1010	130
1011	131
1012	155
1013	116
1014	118
1015	130
1016	117
1017	127
1018	138
1019	123
1020	117
1021	118
1022	103
1023	104
1024	99
