C:\Data\BAS_sjro\Kite-2-1     09/05/2018  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000661.spe	244.40	6.16	1	0.018355	-0.021764	0.006482	0.113123	17552.00000	1.41	9	31	73	0	23	0	150	153	2837	1448	100	36	504	63958	432	66	180	22	0	0	174	0	2159	0	283	0	0	0	9	117	347	44	55	0	0	85	0	16	91	213	26	0	12400	3897	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000662.spe	244.60	6.17	1	0.018356	-0.021764	0.006462	0.113123	18017.00000	1.54	13	22	85	20	8	0	157	136	2862	1524	103	61	501	67704	90	114	283	98	0	0	120	0	2078	0	454	0	0	7	36	117	330	86	145	67	50	79	35	45	123	419	0	775642485259072	12290	3713	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000663.spe	244.80	6.17	1	0.018358	-0.021764	0.006401	0.113123	17910.00000	1.48	0	19	74	0	0	0	172	135	2895	1461	120	41	556	66763	92	99	266	160	0	26	5	83	2064	0	482	0	0	17	9	168	334	68	27	11	29	66	0	0	61	354	5	1045917755349275	12234	3694	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000664.spe	245.00	6.17	1	0.018358	-0.021764	0.006364	0.113123	17692.00000	1.47	0	0	88	0	8	0	179	145	2802	1454	95	68	518	65415	120	87	318	83	0	0	52	0	2034	0	317	0	22	0	42	146	359	26	75	0	0	36	21	60	112	408	16	341757703904335	12311	3665	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000665.spe	245.20	6.18	1	0.018355	-0.021764	0.006421	0.113123	17642.00000	1.33	9	35	109	13	16	18	169	136	2760	1514	117	38	477	65490	285	89	264	136	0	10	64	160	2015	0	436	0	36	0	32	126	321	28	113	75	80	75	41	0	105	306	8	312405440402671	12475	3825	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000666.spe	245.40	6.18	1	0.018356	-0.021764	0.006450	0.113123	17779.00000	1.43	0	44	83	0	0	7	124	140	2790	1500	135	51	522	66015	127	89	192	140	84	32	0	32	2021	0	297	0	0	0	13	181	307	83	66	37	54	0	0	0	149	385	0	1461169723044903	12357	3714	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000667.spe	245.60	6.18	1	0.018358	-0.021764	0.006380	0.113123	17894.00000	1.38	6	40	67	10	0	5	167	123	2687	1547	112	31	598	66316	220	88	193	97	0	29	76	18	2047	0	296	0	7	0	0	128	305	14	38	54	0	59	0	0	145	318	0	309922932531037	12526	3596	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000668.spe	245.80	6.19	1	0.018357	-0.021764	0.006356	0.113123	17949.00000	1.47	19	26	116	16	21	0	164	171	2806	1530	113	51	588	66965	128	112	192	82	0	15	116	108	2043	0	332	0	10	0	14	147	374	19	19	35	0	137	73	0	0	421	13	2488189179285102	12457	3695	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000669.spe	246.00	6.19	1	0.018355	-0.021764	0.006494	0.113123	17984.00000	1.43	0	27	91	47	12	15	152	157	2910	1579	159	54	580	66547	209	110	241	89	0	31	134	64	1989	0	357	0	0	0	0	138	307	61	83	68	17	77	69	0	63	376	0	0	12726	3746	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000670.spe	246.20	6.20	1	0.018354	-0.021764	0.006529	0.113123	18404.00000	1.36	23	51	108	0	16	7	186	151	2775	1593	100	64	537	69467	145	47	256	83	0	0	169	97	1851	20	314	0	5	0	78	101	352	37	48	0	0	44	33	19	90	382	8	0	12819	3750	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000671.spe	246.40	6.20	1	0.018353	-0.021764	0.006508	0.113123	18647.00000	1.47	0	45	101	0	18	0	175	149	2810	1687	83	47	557	70808	168	67	186	93	0	82	79	29	2075	0	314	0	0	0	24	187	320	78	32	95	42	23	90	35	30	407	10	0	12892	3929	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000672.spe	246.60	6.20	1	0.018356	-0.021764	0.006436	0.113123	18376.00000	1.40	0	4	91	0	9	5	171	138	2804	1679	110	19	612	69174	266	151	207	135	0	0	106	72	2075	0	346	0	18	0	30	121	339	50	111	61	14	25	91	105	53	292	12	0	12842	3762	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000673.spe	246.80	6.21	1	0.018356	-0.021764	0.006436	0.113123	18111.00000	1.40	0	35	82	0	0	11	169	128	2710	1596	126	47	561	66819	215	63	178	87	0	23	44	68	2058	0	333	0	0	0	5	177	315	75	62	96	30	78	31	41	127	414	0	0	13043	3793	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000674.spe	247.00	6.21	1	0.018355	-0.021764	0.006454	0.113123	17882.00000	1.54	20	18	111	33	8	15	148	133	2795	1504	110	64	506	65158	210	87	262	176	0	0	109	0	1945	0	416	0	0	0	29	158	337	14	83	18	0	35	0	0	61	386	0	742420845424097	12827	3885	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000675.spe	247.20	6.21	1	0.018352	-0.021764	0.006494	0.113123	17800.00000	1.37	0	29	79	7	5	7	178	189	2713	1646	101	29	573	64960	233	102	253	172	0	0	44	58	2053	0	430	0	14	0	28	184	336	18	125	0	66	53	21	0	79	342	15	845207454057751	12740	3655	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000676.spe	247.40	6.21	1	0.018351	-0.021764	0.006510	0.113123	17873.00000	1.58	0	7	78	0	13	5	186	167	2783	1616	112	71	517	65821	273	84	234	171	44	58	82	199	2087	0	388	0	46	0	14	217	345	59	54	35	35	20	24	0	93	397	8	1387225188470202	12494	3825	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000677.spe	247.60	6.21	1	0.018355	-0.021764	0.006398	0.113123	18066.00000	1.41	0	25	89	0	4	16	179	151	2854	1581	137	38	507	67751	242	111	254	118	0	16	53	98	1986	0	492	0	17	0	39	151	319	68	95	0	39	112	0	0	88	375	0	163814840492075	12757	3853	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000678.spe	247.80	6.22	1	0.018359	-0.021764	0.006398	0.113123	17850.00000	1.28	30	44	105	34	6	7	146	142	2805	1583	143	22	556	66011	77	133	246	89	84	0	0	30	2028	0	317	0	8	0	0	156	302	36	98	0	33	0	22	0	39	427	0	0	12597	3641	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000679.spe	248.00	6.22	1	0.018358	-0.021764	0.006358	0.113123	17923.00000	1.31	12	37	104	0	0	0	164	161	2692	1518	146	19	536	67392	126	88	196	96	0	31	159	60	1985	0	318	0	13	0	5	97	278	42	78	52	0	85	75	26	19	379	7	0	12248	3716	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000680.spe	248.20	6.22	1	0.018359	-0.021764	0.006346	0.113123	18149.00000	1.52	11	28	83	13	0	0	153	172	2678	1475	77	24	538	69139	116	84	240	114	0	6	90	17	2134	12	305	0	11	0	0	165	327	116	49	29	48	43	0	29	78	418	0	0	12366	3817	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000681.spe	248.40	6.22	1	0.018354	-0.021764	0.006311	0.113123	17838.00000	1.39	9	45	92	13	17	0	196	154	2631	1527	105	45	475	66709	257	86	241	42	0	97	86	43	1990	0	440	0	0	0	16	126	292	91	40	61	41	76	75	26	28	345	10	720921277606976	12557	3853	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000682.spe	248.60	6.22	1	0.018355	-0.021764	0.006298	0.113123	17749.00000	1.41	0	32	97	0	13	0	149	149	2647	1511	114	42	535	65200	269	71	294	110	29	0	90	28	1953	0	348	0	0	0	21	138	305	57	138	0	30	0	58	0	86	338	6	0	12187	3720	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000683.spe	248.80	6.22	1	0.018355	-0.021764	0.006284	0.113123	17524.00000	1.41	7	19	71	0	0	20	190	157	2638	1500	129	41	475	64173	154	118	333	177	0	29	126	92	1907	0	376	0	0	6	12	157	311	83	23	18	22	10	42	54	71	387	0	0	12093	3710	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000684.spe	249.00	6.21	1	0.018356	-0.021764	0.006360	0.113123	17590.00000	1.38	41	54	103	0	0	0	158	127	2735	1615	87	54	467	65588	206	92	292	138	0	106	6	0	1965	0	427	0	0	0	18	194	376	48	57	37	52	73	62	44	120	273	13	913890215386301	12210	3858	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000685.spe	249.20	6.21	1	0.018354	-0.021764	0.006324	0.113123	17558.00000	1.34	0	21	68	0	7	0	176	154	2617	1534	89	29	498	66044	106	75	261	129	0	55	114	18	1907	0	345	0	22	0	19	149	283	48	43	65	21	33	92	0	28	413	0	0	12021	3570	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000686.spe	249.40	6.21	1	0.018357	-0.021764	0.006307	0.113123	17465.00000	1.57	0	24	98	4	13	14	179	136	2747	1663	115	17	465	65356	251	94	266	173	0	21	49	0	1968	0	398	0	41	0	0	158	330	34	29	7	26	114	0	0	0	298	21	0	12124	3518	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000687.spe	249.60	6.21	1	0.018359	-0.021764	0.006268	0.113123	17451.00000	1.52	0	25	112	6	14	10	162	143	2567	1502	91	57	456	64751	221	85	298	128	0	0	93	86	1957	98	388	0	15	0	40	157	338	17	60	14	0	48	33	0	0	309	0	1578551686799452	12365	3595	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000688.spe	249.80	6.22	1	0.018361	-0.021764	0.006344	0.113123	17418.00000	1.44	0	14	116	0	0	0	171	146	2538	1519	133	15	456	64711	185	112	179	135	0	0	194	88	1960	0	404	0	0	0	0	180	296	58	19	57	0	7	12	0	84	337	0	0	12062	3561	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000689.spe	250.00	6.22	1	0.018362	-0.021764	0.006368	0.113123	17409.00000	1.64	4	19	108	17	24	20	185	135	2598	1608	124	64	493	64592	186	97	239	136	0	54	41	98	1983	0	371	0	25	0	0	209	258	8	46	42	45	54	0	51	70	331	0	443409877573670	12160	3560	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000690.spe	250.20	6.22	1	0.018354	-0.021764	0.006429	0.113123	17372.00000	1.32	0	26	64	0	18	5	129	120	2519	1691	176	8	413	64595	270	53	227	133	0	32	71	30	1987	0	410	0	0	0	0	157	321	23	20	55	33	0	58	57	76	273	23	0	12388	3830	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000691.spe	250.40	6.22	1	0.018355	-0.021764	0.006455	0.113123	17216.00000	1.34	0	27	70	9	0	0	204	141	2538	1702	82	46	454	64031	166	69	254	142	0	31	105	79	2002	0	431	0	0	0	29	112	310	45	78	0	0	101	73	0	74	343	12	0	11539	3590	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000692.spe	250.60	6.22	1	0.018354	-0.021764	0.006455	0.113123	17356.00000	1.36	0	37	78	0	8	0	154	126	2638	1717	91	11	465	65192	266	82	259	153	0	0	97	25	2024	0	365	0	13	0	11	136	347	49	102	60	23	99	84	13	68	326	18	636129497836578	12003	3691	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000693.spe	250.80	6.22	1	0.018356	-0.021764	0.006468	0.113123	17587.00000	1.47	16	40	91	24	20	0	172	141	2905	1802	81	47	443	65372	310	34	228	93	0	80	75	4	2126	0	420	0	0	0	0	126	348	38	101	13	44	29	0	0	68	304	8	3320413274964412	12104	3831	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000694.spe	251.00	6.22	1	0.018358	-0.021764	0.006438	0.113123	17900.00000	1.43	19	63	128	15	12	16	168	175	2815	1759	168	28	540	68548	87	125	262	126	0	14	0	133	2098	0	344	0	0	0	0	154	311	53	82	11	64	44	0	47	90	460	0	3143874948731964	11949	3697	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000695.spe	251.20	6.21	1	0.018358	-0.021764	0.006438	0.113123	17934.00000	1.33	30	52	119	14	5	0	146	128	2668	1792	98	40	483	67465	60	107	195	115	0	82	126	99	3086	0	365	0	0	0	21	176	371	75	108	27	29	14	123	9	73	442	0	249403653205317	11991	3576	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000696.spe	251.40	6.21	1	0.018359	-0.021764	0.006418	0.113123	17699.00000	1.46	0	30	98	0	11	9	206	144	2672	1818	64	35	555	66323	51	81	209	125	63	25	54	0	2214	0	320	0	0	0	31	147	349	86	88	62	54	0	0	0	158	497	0	0	11929	3655	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000697.spe	251.60	6.21	1	0.018359	-0.021764	0.006360	0.113123	17534.00000	1.45	0	48	94	0	0	0	141	114	2758	1728	90	32	473	64048	114	71	218	118	0	0	73	6	1925	26	347	0	18	0	12	145	272	48	70	94	0	55	0	0	123	364	5	0	12322	3644	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000698.spe	251.80	6.21	1	0.018356	-0.021764	0.006409	0.113123	17551.00000	1.49	0	8	92	0	13	0	166	144	2727	1775	146	37	491	64128	267	73	271	166	50	0	22	31	1993	0	392	0	15	0	23	115	379	74	48	12	43	0	25	0	79	302	5	0	12080	3646	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000699.spe	252.00	6.21	1	0.018353	-0.021764	0.006383	0.113123	17921.00000	1.34	36	39	97	13	5	7	172	98	2748	1727	100	29	573	66616	236	71	220	42	48	45	138	88	2107	0	422	0	22	0	26	211	330	53	12	19	0	0	17	41	161	371	13	780378129413053	12456	3860	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000700.spe	252.20	6.21	1	0.018355	-0.021764	0.006350	0.113123	18142.00000	1.37	0	9	81	0	5	0	156	124	2603	1822	138	31	523	68880	187	98	227	94	0	0	99	163	1932	0	429	0	13	0	30	164	314	64	57	70	57	5	33	23	102	406	0	213411735919933	12435	3592	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000701.spe	252.40	6.22	1	0.018353	-0.021764	0.006374	0.113123	17864.00000	1.51	0	22	106	0	0	0	162	137	2676	1858	115	39	601	66476	323	61	279	134	0	0	67	108	1969	0	516	0	19	0	52	184	367	37	83	47	30	113	0	0	19	337	0	302303852077703	12172	3613	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000702.spe	252.60	6.22	1	0.018350	-0.021764	0.006344	0.113123	17547.00000	1.34	5	40	105	0	6	19	193	110	2572	1779	137	44	547	64391	355	47	230	52	0	0	143	83	1913	0	398	0	11	0	6	224	323	68	26	41	6	10	80	39	98	331	9	0	12335	3673	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000703.spe	252.80	6.22	1	0.018353	-0.021764	0.006344	0.113123	17493.00000	1.31	0	17	77	0	9	0	140	144	2516	1804	135	35	564	63823	250	125	307	119	38	0	178	47	1958	0	388	0	15	0	0	108	227	46	84	93	0	0	0	0	196	245	21	2122588204032230	12460	3449	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000704.spe	253.00	6.22	1	0.018352	-0.021764	0.006327	0.113123	17618.00000	1.45	4	31	100	4	7	0	205	123	2585	1696	108	24	591	64511	196	129	259	115	0	50	25	51	2012	0	401	0	15	0	44	146	295	101	131	84	26	48	118	0	46	406	10	647651752440952	12295	3674	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000705.spe	253.20	6.22	1	0.018355	-0.021764	0.006327	0.113123	17870.00000	1.38	11	16	100	5	5	0	176	129	2807	1917	135	33	573	66266	206	87	181	90	0	33	137	70	2117	0	384	0	0	0	0	258	356	39	8	27	15	85	75	31	121	368	11	663950497672721	12356	3780	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000706.spe	253.40	6.22	1	0.018357	-0.021764	0.006303	0.113123	17494.00000	1.33	0	26	68	10	27	10	138	126	2615	1755	74	32	460	63896	278	53	205	23	0	71	205	0	1937	0	394	0	37	0	7	121	344	82	60	68	0	78	11	75	168	285	0	0	12100	3740	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000707.spe	253.60	6.22	1	0.018356	-0.021764	0.006295	0.113123	17376.00000	1.38	8	16	71	0	36	0	183	142	2590	1696	115	60	432	62553	140	84	213	172	0	100	92	69	2008	0	409	0	6	0	0	217	300	73	21	47	57	36	0	63	20	390	26	610255961093614	12325	3827	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000708.spe	253.80	6.22	1	0.018353	-0.021764	0.006265	0.113123	17763.00000	1.28	0	15	82	0	0	11	171	176	2730	1745	92	45	525	64188	250	70	221	107	114	0	137	117	2042	0	428	0	0	0	0	176	367	57	86	41	0	0	0	94	105	387	24	0	12651	3754	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000709.spe	254.00	6.23	1	0.018352	-0.021764	0.006291	0.113123	18076.00000	1.44	41	33	88	0	23	0	174	135	2652	1854	126	35	518	67043	336	50	127	100	0	0	66	47	1991	0	370	0	0	0	35	168	282	25	70	16	62	83	45	22	76	347	16	889891309211654	12505	3688	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000710.spe	254.20	6.23	1	0.018356	-0.021764	0.006273	0.113123	18031.00000	1.31	8	49	96	12	15	0	206	122	2500	1799	125	38	501	67519	115	106	236	73	65	103	111	53	1822	0	303	0	6	0	0	105	296	54	89	16	27	0	0	0	171	437	10	986214468147941	12190	3719	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000711.spe	254.40	6.23	1	0.018354	-0.021764	0.006296	0.113123	18110.00000	1.53	7	41	77	29	9	14	171	128	2522	1809	95	65	483	67362	355	111	216	71	0	7	141	28	1941	0	401	0	21	0	68	150	343	86	32	40	0	22	10	0	88	331	19	0	12609	3727	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000712.spe	254.60	6.23	1	0.018356	-0.021764	0.006336	0.113123	18106.00000	1.38	22	31	92	8	0	0	152	112	2693	1879	102	24	440	67511	190	63	274	94	31	0	97	72	1973	0	424	0	0	0	13	83	282	63	106	83	0	0	0	0	97	391	0	0	12556	3735	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000713.spe	254.80	6.23	1	0.018357	-0.021764	0.006336	0.113123	17869.00000	1.45	0	0	46	0	12	10	173	137	2771	1818	145	35	518	64495	51	122	238	111	24	134	116	76	2114	0	322	0	24	0	50	173	357	74	0	17	0	0	41	0	98	474	0	0	12855	3914	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000714.spe	255.00	6.23	1	0.018359	-0.021764	0.006296	0.113123	18018.00000	1.44	22	53	100	17	15	0	174	154	2533	1796	50	22	423	66704	165	113	233	109	0	27	145	46	1983	27	476	0	0	0	36	133	365	64	165	12	11	72	72	59	6	451	6	0	12604	3630	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000715.spe	255.20	6.22	1	0.018358	-0.021764	0.006278	0.113123	18042.00000	1.46	0	58	95	5	24	0	180	124	2697	1949	126	23	532	67217	105	99	255	116	0	0	121	17	1867	0	406	0	18	0	0	201	366	59	87	0	58	47	0	0	81	361	0	0	12809	3733	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000716.spe	255.40	6.22	1	0.018355	-0.021764	0.006347	0.113123	17935.00000	1.31	0	17	85	0	7	0	156	142	2756	1897	117	36	411	66192	279	76	230	88	0	50	132	11	1925	0	484	0	11	0	38	154	319	47	68	19	0	105	26	55	79	319	0	1286435275066470	12754	3885	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000717.spe	255.60	6.22	1	0.018354	-0.021764	0.006365	0.113123	18119.00000	1.47	17	46	105	0	7	0	166	94	2732	2001	115	40	516	66787	321	61	182	59	48	79	102	8	1808	0	521	7	19	0	34	160	336	39	31	30	31	0	10	36	134	377	14	0	12984	3999	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000718.spe	255.80	6.22	1	0.018358	-0.021764	0.006365	0.113123	18013.00000	1.34	25	41	88	23	4	5	156	120	2565	1899	88	34	525	66142	113	49	181	90	0	39	58	19	1772	0	509	0	13	0	32	206	320	50	0	0	30	32	0	66	101	420	0	0	12904	3903	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000719.spe	256.00	6.23	1	0.018357	-0.021764	0.006389	0.113123	18041.00000	1.45	16	33	87	0	13	14	170	143	2704	2001	113	20	538	66202	259	91	214	107	0	43	205	77	1876	0	387	6	5	0	20	167	401	72	113	10	0	75	60	28	48	323	0	0	12940	3798	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000720.spe	256.20	6.23	1	0.018355	-0.021764	0.006371	0.113123	18234.00000	1.41	0	33	82	8	0	9	196	121	2809	2051	119	67	544	67354	269	138	263	143	0	31	81	0	1857	0	400	0	0	0	6	163	357	95	96	80	68	86	152	0	0	378	14	0	13030	3900	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000721.spe	256.40	6.23	1	0.018354	-0.021764	0.006371	0.113123	18146.00000	1.39	22	53	87	0	25	21	164	137	2601	2022	86	32	475	66524	401	110	274	50	0	0	129	129	1789	0	425	0	15	0	44	113	361	20	64	0	8	6	5	0	143	238	22	0	13054	3807	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000722.spe	256.60	6.23	1	0.018354	-0.021764	0.006396	0.113123	18353.00000	1.39	8	52	105	18	0	13	195	130	2611	2064	54	42	505	69140	211	65	172	66	0	7	210	33	1797	40	418	0	21	0	31	143	334	67	40	7	13	13	119	0	60	406	13	89417161414911	13013	3806	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000723.spe	256.80	6.23	1	0.018356	-0.021764	0.006428	0.113123	18394.00000	1.57	0	11	90	0	10	10	149	147	2632	2181	122	29	564	69181	93	79	250	102	0	67	167	10	1823	0	498	0	6	0	0	133	305	0	73	43	0	81	76	0	59	430	11	0	12984	3711	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000724.spe	257.00	6.23	1	0.018360	-0.021764	0.006389	0.113123	18362.00000	1.32	4	44	70	0	8	7	169	124	2753	2150	106	40	684	69753	70	62	162	56	18	33	130	47	1756	0	413	0	0	0	30	162	278	6	51	0	0	0	0	0	56	420	0	0	12469	3780	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000725.spe	257.20	6.23	1	0.018359	-0.021764	0.006352	0.113123	18136.00000	1.38	0	10	80	7	7	0	168	109	2524	2080	112	63	581	68392	152	100	198	121	0	46	142	68	1767	28	498	0	0	0	25	168	343	83	43	55	5	36	13	0	69	413	10	0	12669	3605	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000726.spe	257.40	6.23	1	0.018360	-0.021764	0.006333	0.113123	18071.00000	1.55	0	16	73	0	0	0	191	124	2581	1952	113	36	509	67558	95	110	220	76	0	0	30	117	1787	0	401	0	11	0	9	169	389	0	93	32	14	42	51	0	65	440	9	1179039895173054	12685	3594	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000727.spe	257.60	6.23	1	0.018355	-0.021764	0.006388	0.113123	18072.00000	1.30	0	12	61	13	23	0	184	149	2695	2118	110	59	522	68322	327	100	188	88	11	0	102	0	1820	4	368	0	0	5	39	137	293	47	152	44	51	0	106	46	29	324	0	0	12882	3794	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000728.spe	257.80	6.23	1	0.018357	-0.021764	0.006415	0.113123	18079.00000	1.39	36	33	87	12	8	0	173	124	2507	2273	130	36	560	68015	212	100	233	126	10	28	54	44	1889	6	461	0	32	0	8	183	366	46	27	15	28	0	28	0	112	420	12	1401031712150488	12647	3787	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000729.spe	258.00	6.24	1	0.018357	-0.021764	0.006382	0.113123	18084.00000	1.40	0	0	66	0	9	0	186	138	2616	2158	80	80	573	67043	218	133	245	93	0	17	91	0	1695	57	430	0	5	0	60	168	288	12	14	55	0	87	19	33	80	423	15	1151843133209237	12825	3683	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000730.spe	258.20	6.24	1	0.018357	-0.021764	0.006418	0.113123	18262.00000	1.41	48	74	81	28	23	12	176	116	2685	2252	85	46	594	69162	200	83	263	123	0	52	73	96	1613	0	385	0	14	0	38	160	339	88	67	69	51	45	0	14	30	334	15	0	12743	3715	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000731.spe	258.40	6.24	1	0.018357	-0.021764	0.006385	0.113123	18393.00000	1.40	0	10	61	11	0	0	163	115	2669	2158	89	30	591	69620	335	115	140	109	0	0	81	114	1778	0	501	0	0	0	0	168	322	79	41	50	34	57	0	71	42	320	0	0	12518	3758	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000732.spe	258.60	6.24	1	0.018355	-0.021764	0.006472	0.113123	18392.00000	1.35	8	21	75	22	18	0	214	141	2627	2266	98	46	531	70277	142	73	201	108	0	56	126	18	1862	0	492	0	11	0	18	165	338	33	31	24	0	61	68	0	72	452	0	0	12901	3670	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000733.spe	258.80	6.24	1	0.018353	-0.021764	0.006468	0.113123	18120.00000	1.32	0	22	85	17	14	16	185	136	2623	2069	94	61	629	68625	185	97	244	139	75	40	114	9	1643	23	590	0	21	0	109	139	352	14	15	17	16	0	13	52	87	306	0	0	12843	3677	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000734.spe	259.00	6.24	1	0.018356	-0.021764	0.006439	0.113123	18228.00000	1.42	27	34	64	5	20	0	154	112	2755	2220	127	26	673	68980	338	82	184	145	82	0	125	59	1704	0	466	0	0	0	20	157	306	66	0	0	0	0	0	11	144	336	7	0	12461	3581	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000735.spe	259.20	6.24	1	0.018355	-0.021764	0.006453	0.113123	18089.00000	1.45	11	35	77	0	0	0	165	136	2811	1939	148	30	560	68767	262	88	226	154	0	0	0	121	1729	0	550	0	7	0	42	183	325	41	79	37	30	0	26	0	97	329	0	969351040367185	12670	3467	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000736.spe	259.40	6.24	1	0.018355	-0.021764	0.006406	0.113123	18080.00000	1.46	0	23	82	0	10	12	178	127	2746	2317	85	15	553	69226	252	114	192	144	0	0	34	101	1759	0	459	0	17	0	21	147	331	32	55	25	35	78	0	0	74	371	31	380826429791477	12431	3718	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000737.spe	259.60	6.24	1	0.018353	-0.021764	0.006360	0.113123	18397.00000	1.39	0	21	81	10	0	9	186	150	2729	2384	72	31	621	72396	397	122	192	139	29	116	111	59	1685	0	403	0	11	0	25	158	354	65	63	148	21	10	9	41	167	285	0	0	12159	3608	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000738.spe	259.80	6.24	1	0.018356	-0.021764	0.006337	0.113123	18361.00000	1.33	0	0	66	0	0	0	144	114	2787	2496	120	26	658	72804	186	101	133	174	39	0	121	35	1661	0	564	0	10	0	0	158	362	38	111	12	56	0	0	0	138	379	0	1390975956775231	11869	3706	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000739.spe	260.00	6.24	1	0.018355	-0.021764	0.006324	0.113123	18127.00000	1.40	0	22	73	14	19	5	181	111	2834	2523	83	33	705	71960	141	100	219	171	0	22	223	0	1659	0	583	0	29	0	0	140	367	67	90	59	0	106	0	18	151	456	12	0	11656	3617	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000740.spe	260.20	6.24	1	0.018356	-0.021764	0.006333	0.113123	18327.00000	1.47	5	43	78	0	11	0	172	117	2942	2509	152	7	712	74303	183	105	166	98	0	45	120	49	1663	0	485	0	12	0	4	89	303	9	29	32	0	60	83	35	64	345	7	0	11744	3660	
